test_year,dimension,stratum,score,budget_share,test_component_records,target_records,selected_component_records,captured_target_records,capture_rate,selected_target_rate,overall_target_rate,lift,event_deduplicated_cost_capture,event_deduplicated_aos_capture,selected_event_deduplicated_cost,total_event_deduplicated_cost,selected_event_deduplicated_aos,total_event_deduplicated_aos
2007,airport,United States airport,hierarchical_review_rule,0.1,6063,557,607,294,0.5278276481149012,0.4843492586490939,0.09186871185881577,5.272189506623799,0.8301659083406309,0.8141037898198784,36141575.0,43535364.0,42576.0,52298.0
2007,airport,non-US or unknown airport,hierarchical_review_rule,0.05,784,115,40,33,0.28695652173913044,0.825,0.14668367346938777,5.6243478260869555,0.8604471367667468,0.879189499171658,2204765.0,2562348.0,6899.0,7847.0
2007,airport,non-US or unknown airport,hierarchical_review_rule,0.1,784,115,79,54,0.46956521739130436,0.6835443037974683,0.14668367346938777,4.659988992845349,0.8743511810261526,0.9240474066522237,2240392.0,2562348.0,7251.0,7847.0
2007,source,FAA source,hierarchical_review_rule,0.05,5101,416,256,137,0.3293269230769231,0.53515625,0.08155263673789453,6.562096228966346,0.4880769334822922,0.5125939352743476,7829737.0,16042014.0,13574.0,26481.0
2007,source,FAA source,hierarchical_review_rule,0.1,5101,416,511,214,0.5144230769230769,0.4187866927592955,0.08155263673789453,5.135170480204726,0.7033990869226271,0.6971413466258827,11283938.0,16042014.0,18461.0,26481.0
2007,source,operator or pilot source,hierarchical_review_rule,0.05,764,44,39,13,0.29545454545454547,0.3333333333333333,0.05759162303664921,5.787878787878788,1.0,1.0,14128506.0,14128506.0,288.0,288.0
2007,source,operator or pilot source,hierarchical_review_rule,0.1,764,44,77,18,0.4090909090909091,0.23376623376623376,0.05759162303664921,4.0590318772136955,1.0,1.0,14128506.0,14128506.0,288.0,288.0
2007,source,other source,hierarchical_review_rule,0.05,935,209,47,43,0.20574162679425836,0.9148936170212766,0.2235294117647059,4.092945128779395,0.2070275428835476,0.2728307766059444,3273316.0,15811017.0,9106.0,33376.0
2007,source,other source,hierarchical_review_rule,0.1,935,209,94,79,0.37799043062200954,0.8404255319148937,0.2235294117647059,3.75979843225084,0.3112499973910597,0.8340424256951102,4921179.0,15811017.0,27837.0,33376.0
2007,period,1995-2008,hierarchical_review_rule,0.05,6847,672,343,223,0.3318452380952381,0.6501457725947521,0.09814517306849715,6.624327537137304,0.713933980063913,0.6879707373846538,32910723.0,46097712.0,41378.0,60145.0
2007,period,1995-2008,hierarchical_review_rule,0.1,6847,672,685,347,0.5163690476190477,0.5065693430656935,0.09814517306849715,5.161429005908933,0.8322657749260961,0.827333942971153,38365548.0,46097712.0,49760.0,60145.0
2008,species,known species,hierarchical_review_rule,0.05,2685,384,135,97,0.2526041666666667,0.7185185185185186,0.1430167597765363,5.024016203703704,0.7771655702925477,0.7335749492606553,18191472.0,23407460.0,25301.0,34490.0
2008,species,known species,hierarchical_review_rule,0.1,2685,384,269,175,0.4557291666666667,0.6505576208178439,0.1430167597765363,4.548820864312268,0.8293220195612852,0.8674398376340968,19412322.0,23407460.0,29918.0,34490.0
2008,species,unknown species,hierarchical_review_rule,0.05,3705,244,186,94,0.38524590163934425,0.5053763440860215,0.06585695006747638,7.673849814912744,0.5811207623146835,0.5891590089566128,1906387.0,3280535.0,5065.0,8597.0
2008,species,unknown species,hierarchical_review_rule,0.1,3705,244,371,126,0.5163934426229508,0.33962264150943394,0.06585695006747638,5.156974945870708,0.63251298949714,0.6898918227288589,2074981.0,3280535.0,5931.0,8597.0
2008,size,known size,hierarchical_review_rule,0.05,6367,627,319,209,0.3333333333333333,0.6551724137931034,0.09847651955395005,6.653082549634274,0.7437787664453624,0.781297869377524,19849964.0,26687995.0,33663.0,43086.0
2008,size,known size,hierarchical_review_rule,0.1,6367,627,637,340,0.5422647527910686,0.533751962323391,0.09847651955395005,5.420093690770384,0.8578237143704501,0.8816320846678736,22893595.0,26687995.0,37986.0,43086.0
2008,airport,United States airport,hierarchical_review_rule,0.05,5815,534,291,183,0.34269662921348315,0.6288659793814433,0.09183147033533964,6.848044326035754,0.753310109299283,0.7624356289966612,19590878.0,26006392.0,26946.0,35342.0
2008,airport,United States airport,hierarchical_review_rule,0.1,5815,534,582,302,0.5655430711610487,0.5189003436426117,0.09183147033533964,5.65057209416065,0.8673005467271278,0.8785580895252108,22555358.0,26006392.0,31050.0,35342.0
2008,airport,non-US or unknown airport,hierarchical_review_rule,0.05,575,94,29,23,0.24468085106382978,0.7931034482758621,0.1634782608695652,4.851430667644902,0.16997284342938632,0.6844415752098127,115854.0,681603.0,5301.0,7745.0
2008,airport,non-US or unknown airport,hierarchical_review_rule,0.1,575,94,58,41,0.43617021276595747,0.7068965517241379,0.1634782608695652,4.324101247248716,0.6165201737668408,0.8924467398321497,420222.0,681603.0,6912.0,7745.0
2008,source,FAA source,hierarchical_review_rule,0.05,4766,323,239,115,0.3560371517027864,0.4811715481171548,0.0677717163239614,7.099887301319999,0.5008854217921745,0.6553017388339584,4708060.0,9399475.0,9610.0,14665.0
2008,source,FAA source,hierarchical_review_rule,0.1,4766,323,477,176,0.544891640866873,0.3689727463312369,0.0677717163239614,5.44434708673274,0.6599010051093279,0.7880668257756563,6202723.0,9399475.0,11557.0,14665.0
2008,source,operator or pilot source,hierarchical_review_rule,0.05,550,48,28,16,0.3333333333333333,0.5714285714285714,0.08727272727272728,6.547619047619047,0.0,0.09302325581395349,0.0,985.0,4.0,43.0
2008,source,operator or pilot source,hierarchical_review_rule,0.1,550,48,55,20,0.4166666666666667,0.36363636363636365,0.08727272727272728,4.166666666666666,0.0,0.6511627906976745,0.0,985.0,28.0,43.0
2008,source,other source,hierarchical_review_rule,0.05,1042,256,53,46,0.1796875,0.8679245283018868,0.2456813819577735,3.5327240566037736,0.8230853617939168,0.7487931216744776,14229117.0,17287535.0,21250.0,28379.0
2008,source,other source,hierarchical_review_rule,0.1,1042,256,105,88,0.34375,0.8380952380952381,0.2456813819577735,3.411309523809524,0.9132661770460624,0.760033827830438,15788121.0,17287535.0,21569.0,28379.0
2008,period,1995-2008,hierarchical_review_rule,0.05,6390,628,320,210,0.3343949044585987,0.65625,0.09827856025039124,6.677448248407643,0.7437787664453624,0.7812797363473901,19849964.0,26687995.0,33663.0,43087.0
2008,period,1995-2008,hierarchical_review_rule,0.1,6390,628,639,339,0.5398089171974523,0.5305164319248826,0.09827856025039124,5.398089171974522,0.8578237143704501,0.881611622995335,22893595.0,26687995.0,37986.0,43087.0
2009,species,known species,hierarchical_review_rule,0.05,3721,478,187,133,0.27824267782426776,0.7112299465240641,0.12846009137328676,5.536582910075403,0.8826603779573938,0.6410039606604068,82449072.0,93409735.0,21606.0,33706.5
2009,species,known species,hierarchical_review_rule,0.1,3721,478,373,222,0.46443514644351463,0.5951742627345844,0.12846009137328676,4.6331452544673395,0.9126813923623699,0.6958301811223354,85253327.0,93409735.0,23454.0,33706.5
2009,species,unknown species,hierarchical_review_rule,0.05,4902,267,246,114,0.42696629213483145,0.4634146341463415,0.05446756425948592,8.508084406686764,0.22954570782176564,0.5426935203654848,1361518.0,5931359.0,4217.0,7770.5
2009,species,unknown species,hierarchical_review_rule,0.1,4902,267,491,144,0.5393258426966292,0.29327902240325865,0.05446756425948592,5.384471040527243,0.5865719812272364,0.7424876134096905,3479169.0,5931359.0,5769.5,7770.5
2009,size,known size,hierarchical_review_rule,0.05,8577,739,429,264,0.3572395128552097,0.6153846153846154,0.08616066223621313,7.14229207869262,0.8523154000408599,0.6281153874100807,84630898.0,99295282.0,25933.0,41287.0
2009,size,known size,hierarchical_review_rule,0.1,8577,739,858,402,0.543978349120433,0.46853146853146854,0.08616066223621313,5.4378814690046084,0.9062885686753979,0.8640371061108824,89990179.0,99295282.0,35673.5,41287.0
2009,airport,United States airport,hierarchical_review_rule,0.05,7714,608,386,230,0.3782894736842105,0.5958549222797928,0.07881773399014778,7.5599093264248705,0.8781074939187962,0.6114992098539338,85197469.0,97023963.0,20702.0,33854.5
2009,airport,United States airport,hierarchical_review_rule,0.1,7714,608,772,344,0.5657894736842105,0.44559585492227977,0.07881773399014778,5.653497409326424,0.9252408294227272,0.8859678920084479,89770532.0,97023963.0,29994.0,33854.5
2009,airport,non-US or unknown airport,hierarchical_review_rule,0.05,909,137,46,30,0.21897810218978103,0.6521739130434783,0.15071507150715072,4.327197715011107,0.19906470544824612,0.5559855690390292,461259.0,2317131.0,4238.0,7622.5
2009,airport,non-US or unknown airport,hierarchical_review_rule,0.1,909,137,91,56,0.40875912408759124,0.6153846153846154,0.15071507150715072,4.083099382369456,0.32967104578895196,0.7114463758609381,763891.0,2317131.0,5423.0,7622.5
2009,source,FAA source,hierarchical_review_rule,0.05,6555,422,328,164,0.3886255924170616,0.5,0.06437833714721587,7.766587677725117,0.25792155352860585,0.403450658913805,3299210.0,12791525.0,8465.0,20981.5
2009,source,FAA source,hierarchical_review_rule,0.1,6555,422,656,236,0.5592417061611374,0.3597560975609756,0.06437833714721587,5.588154548607097,0.4569647481437905,0.8022067059075852,5845276.0,12791525.0,16831.5,20981.5
2009,source,operator or pilot source,hierarchical_review_rule,0.05,489,21,25,8,0.38095238095238093,0.32,0.04294478527607362,7.451428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2009,source,operator or pilot source,hierarchical_review_rule,0.1,489,21,49,11,0.5238095238095238,0.22448979591836735,0.04294478527607362,5.227405247813411,0.0,0.0,0.0,0.0,0.0,0.0
2009,source,other source,hierarchical_review_rule,0.05,1548,302,78,64,0.2119205298013245,0.8205128205128205,0.19509043927648578,4.205807437595517,0.9312390567768165,0.7749993901100242,80598339.0,86549569.0,15884.0,20495.5
2009,source,other source,hierarchical_review_rule,0.1,1548,302,155,120,0.3973509933774834,0.7741935483870968,0.19509043927648578,3.968382824182867,0.9485669651341649,0.8650679417433095,82098062.0,86549569.0,17730.0,20495.5
2009,period,2009-2019,hierarchical_review_rule,0.05,8623,745,432,265,0.35570469798657717,0.6134259259259259,0.08639684564536704,7.1000963211533685,0.8519223474627731,0.6252380837572631,84630898.0,99341094.0,25933.0,41477.0
2009,period,2009-2019,hierarchical_review_rule,0.1,8623,745,863,402,0.5395973154362416,0.46581691772885286,0.08639684564536704,5.391596351108588,0.9051251640131928,0.8641054078163801,89916124.0,99341094.0,35840.5,41477.0
2010,species,known species,hierarchical_review_rule,0.05,5056,547,253,167,0.3053016453382084,0.6600790513833992,0.1081882911392405,6.10120600328056,0.5074435306564136,0.7287255796394753,15014397.0,29588311.0,23164.0,31787.0
2010,species,known species,hierarchical_review_rule,0.1,5056,547,506,271,0.4954296160877514,0.5355731225296443,0.1081882911392405,4.950379721224647,0.5705789019183961,0.78837260515305,16882466.0,29588311.0,25060.0,31787.0
2010,species,unknown species,hierarchical_review_rule,0.05,3286,183,165,72,0.39344262295081966,0.43636363636363634,0.055690809494826535,7.8354694485842025,0.4465527780774272,0.4708097928436911,1366063.0,3059130.0,1500.0,3186.0
2010,species,unknown species,hierarchical_review_rule,0.1,3286,183,329,110,0.6010928961748634,0.3343465045592705,0.055690809494826535,6.003620841430399,0.58253784572738,0.7787193973634652,1782059.0,3059130.0,2481.0,3186.0
2010,size,known size,hierarchical_review_rule,0.05,7331,653,367,223,0.34150076569678406,0.6076294277929155,0.08907379620788433,6.821640635757831,0.525594392047222,0.7049835243344122,16962296.0,32272597.0,24176.0,34293.0
2010,size,known size,hierarchical_review_rule,0.1,7331,653,734,357,0.5467075038284839,0.48637602179836514,0.08907379620788433,5.460371540281493,0.5900162605445108,0.7966348817542939,19041357.0,32272597.0,27319.0,34293.0
2010,size,unknown size,hierarchical_review_rule,0.05,1011,77,51,22,0.2857142857142857,0.43137254901960786,0.076162215628091,5.663865546218488,0.17132993992167408,0.06764705882352941,64222.0,374844.0,46.0,680.0
2010,size,unknown size,hierarchical_review_rule,0.1,1011,77,102,27,0.35064935064935066,0.2647058823529412,0.076162215628091,3.475553857906799,0.5254772652089936,0.1,196972.0,374844.0,68.0,680.0
2010,airport,United States airport,hierarchical_review_rule,0.05,7307,579,366,202,0.3488773747841105,0.5519125683060109,0.07923908580812919,6.965155676359277,0.7214619476914623,0.7527784794139935,16673671.0,23110950.0,23842.0,31672.0
2010,airport,United States airport,hierarchical_review_rule,0.1,7307,579,731,310,0.5354058721934369,0.4240766073871409,0.07923908580812919,5.351861433813193,0.8691278376700222,0.84844657741854,20086370.0,23110950.0,26872.0,31672.0
2010,airport,non-US or unknown airport,hierarchical_review_rule,0.05,1035,151,52,37,0.24503311258278146,0.7115384615384616,0.14589371980676327,4.877101375445747,0.03685779182300911,0.5095425628597394,351494.0,9536491.0,1682.0,3301.0
2010,airport,non-US or unknown airport,hierarchical_review_rule,0.1,1035,151,104,67,0.44370860927152317,0.6442307692307693,0.14589371980676327,4.415753948038717,0.06862754864446471,0.61102696152681,654466.0,9536491.0,2017.0,3301.0
2010,source,FAA source,hierarchical_review_rule,0.05,6765,448,339,159,0.3549107142857143,0.4690265486725664,0.06622320768662232,7.0825102718078385,0.2365321985725291,0.6643514597097521,4517418.0,19098533.0,11765.0,17709.0
2010,source,FAA source,hierarchical_review_rule,0.1,6765,448,677,239,0.5334821428571429,0.35302806499261447,0.06622320768662232,5.330881383203208,0.4181726418463659,0.8508667908972839,7986484.0,19098533.0,15068.0,17709.0
2010,source,airport source,hierarchical_review_rule,0.05,59,3,3,0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,source,airport source,hierarchical_review_rule,0.1,59,3,6,0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,source,operator or pilot source,hierarchical_review_rule,0.05,408,12,21,7,0.5833333333333334,0.3333333333333333,0.029411764705882353,11.333333333333332,0.0,0.0,0.0,0.0,0.0,14.0
2010,source,operator or pilot source,hierarchical_review_rule,0.1,408,12,41,9,0.75,0.21951219512195122,0.029411764705882353,7.463414634146342,0.0,0.0,0.0,0.0,0.0,14.0
2010,source,other source,hierarchical_review_rule,0.05,1110,267,56,44,0.1647940074906367,0.7857142857142857,0.24054054054054055,3.26645264847512,0.7194148783060598,0.288231884057971,9747286.0,13548908.0,4972.0,17250.0
2010,source,other source,hierarchical_review_rule,0.1,1110,267,111,89,0.3333333333333333,0.8018018018018018,0.24054054054054055,3.333333333333333,0.8964727637090752,0.7717101449275362,12146227.0,13548908.0,13312.0,17250.0
2010,period,2009-2019,hierarchical_review_rule,0.05,8342,730,418,245,0.3356164383561644,0.5861244019138756,0.08750899064972428,6.6978763846103435,0.5228521279814856,0.6974523203614217,17069784.0,32647441.0,24392.0,34973.0
2010,period,2009-2019,hierarchical_review_rule,0.1,8342,730,835,382,0.5232876712328767,0.45748502994011975,0.08750899064972428,5.227863177754081,0.5876262093558879,0.7878649243702285,19184492.0,32647441.0,27554.0,34973.0
2011,species,known species,hierarchical_review_rule,0.05,5064,498,254,150,0.30120481927710846,0.5905511811023622,0.09834123222748815,6.0051228536192,0.702678849110071,0.4704084467907752,40786575.0,58044404.0,10158.0,21594.0
2011,species,known species,hierarchical_review_rule,0.1,5064,498,507,258,0.5180722891566265,0.5088757396449705,0.09834123222748815,5.174591858558495,0.7882364336103787,0.8067981846809299,45752714.0,58044404.0,17422.0,21594.0
2011,species,unknown species,hierarchical_review_rule,0.05,3400,147,170,59,0.4013605442176871,0.34705882352941175,0.04323529411764706,8.02721088435374,0.5053887804974183,0.7420193021529324,1230933.0,2435616.0,9995.0,13470.0
2011,species,unknown species,hierarchical_review_rule,0.1,3400,147,340,86,0.5850340136054422,0.2529411764705882,0.04323529411764706,5.850340136054421,0.6615098603392324,0.7887899034892354,1611184.0,2435616.0,10625.0,13470.0
2011,size,known size,hierarchical_review_rule,0.05,7577,576,379,222,0.3854166666666667,0.5857519788918206,0.07601953279662135,7.705282541776606,0.7194795798973393,0.598712067748765,43096434.0,59899454.0,20361.0,34008.0
2011,size,known size,hierarchical_review_rule,0.1,7577,576,758,323,0.5607638888888888,0.4261213720316623,0.07601953279662135,5.605419506742891,0.7892269268431061,0.8066631380851564,47274262.0,59899454.0,27433.0,34008.0
2011,size,unknown size,hierarchical_review_rule,0.05,887,69,45,18,0.2608695652173913,0.4,0.0777903043968433,5.142028985507246,0.40540610369880425,0.4810606060606061,235365.0,580566.0,508.0,1056.0
2011,size,unknown size,hierarchical_review_rule,0.1,887,69,89,28,0.4057971014492754,0.3146067415730337,0.0777903043968433,4.044292460511317,0.4226358415752903,0.7130681818181818,245368.0,580566.0,753.0,1056.0
2011,airport,United States airport,hierarchical_review_rule,0.05,7441,548,373,215,0.39233576642335766,0.5764075067024129,0.07364601532052144,7.826730396665428,0.7357796163997284,0.5699899989654102,43433485.0,59030563.0,16528.0,28997.0
2011,airport,United States airport,hierarchical_review_rule,0.1,7441,548,745,303,0.5529197080291971,0.40671140939597317,0.07364601532052144,5.522517513349336,0.792396084719707,0.7911163223781771,46775587.0,59030563.0,22940.0,28997.0
2011,airport,non-US or unknown airport,hierarchical_review_rule,0.05,1023,97,52,18,0.18556701030927836,0.34615384615384615,0.09481915933528837,3.6506740681998413,0.100438991981135,0.3802538322070216,145582.0,1449457.0,2307.0,6067.0
2011,airport,non-US or unknown airport,hierarchical_review_rule,0.1,1023,97,103,43,0.44329896907216493,0.4174757281553398,0.09481915933528837,4.402862576318687,0.41345483170594227,0.8064941486731498,599285.0,1449457.0,4893.0,6067.0
2011,source,FAA source,hierarchical_review_rule,0.05,7301,431,366,171,0.39675174013921116,0.4672131147540984,0.059033009176825094,7.914438400973717,0.8239843165787506,0.6032512163101398,18346464.0,22265550.0,15623.0,25898.0
2011,source,FAA source,hierarchical_review_rule,0.1,7301,431,731,243,0.5638051044083526,0.332421340629275,0.059033009176825094,5.6311095311701544,0.8746748676767473,0.801722140705846,19475117.0,22265550.0,20763.0,25898.0
2011,source,airport source,hierarchical_review_rule,0.05,98,1,5,0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,source,airport source,hierarchical_review_rule,0.1,98,1,10,0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,source,operator or pilot source,hierarchical_review_rule,0.05,332,11,17,3,0.2727272727272727,0.17647058823529413,0.03313253012048193,5.32620320855615,0.0,0.0,0.0,0.0,0.0,0.0
2011,source,operator or pilot source,hierarchical_review_rule,0.1,332,11,34,6,0.5454545454545454,0.17647058823529413,0.03313253012048193,5.32620320855615,0.0,0.0,0.0,0.0,0.0,0.0
2011,source,other source,hierarchical_review_rule,0.05,733,202,37,28,0.13861386138613863,0.7567567567567568,0.2755798090040928,2.746052983676746,0.2629103583014497,0.18655902247436176,10046980.0,38214470.0,1710.0,9166.0
2011,source,other source,hierarchical_review_rule,0.1,733,202,74,54,0.26732673267326734,0.7297297297297297,0.2755798090040928,2.6479796628311476,0.5959436046084114,0.43890464761073533,22773669.0,38214470.0,4023.0,9166.0
2011,period,2009-2019,hierarchical_review_rule,0.05,8464,645,424,239,0.3705426356589147,0.5636792452830188,0.07620510396975426,7.396869972210032,0.7211169738369796,0.6015286333561488,43613169.0,60480020.0,21092.0,35064.0
2011,period,2009-2019,hierarchical_review_rule,0.1,8464,645,847,352,0.5457364341085271,0.4155844155844156,0.07620510396975426,5.453498439544951,0.7870074282382843,0.8048425735797399,47598225.0,60480020.0,28221.0,35064.0
2012,species,known species,hierarchical_review_rule,0.05,5481,610,275,162,0.26557377049180325,0.5890909090909091,0.11129355956942164,5.293126676602086,0.6644662144090769,0.616476451089012,18287586.0,27522221.0,27710.0,44949.0
2012,species,known species,hierarchical_review_rule,0.1,5481,610,549,279,0.45737704918032784,0.5081967213114754,0.11129355956942164,4.566272507390487,0.7883620656923,0.8207301608489621,21697475.0,27522221.0,36891.0,44949.0
2012,species,unknown species,hierarchical_review_rule,0.05,3616,166,181,69,0.41566265060240964,0.3812154696132597,0.0459070796460177,8.304067097117754,0.766151853774264,0.7322241183162684,6381016.0,8328657.0,5149.0,7032.0
2012,species,unknown species,hierarchical_review_rule,0.1,3616,166,362,92,0.5542168674698795,0.2541436464088398,0.0459070796460177,5.5360447314118355,0.8094238963136554,0.8785551763367463,6741414.0,8328657.0,6178.0,7032.0
2012,size,known size,hierarchical_review_rule,0.05,8224,689,412,220,0.3193033381712627,0.5339805825242718,0.08377918287937743,6.373666633787535,0.5860979802326708,0.6257697199733501,20566487.0,35090527.0,30995.0,49531.0
2012,size,known size,hierarchical_review_rule,0.1,8224,689,823,368,0.5341074020319303,0.4471445929526124,0.08377918287937743,5.337180163196349,0.8114554677391992,0.8421392663180635,28474400.0,35090527.0,41712.0,49531.0
2012,size,unknown size,hierarchical_review_rule,0.05,873,87,44,16,0.1839080459770115,0.36363636363636365,0.09965635738831616,3.6489028213166144,0.1914484231624605,0.3836734693877551,145568.0,760351.0,940.0,2450.0
2012,size,unknown size,hierarchical_review_rule,0.1,873,87,88,31,0.3563218390804598,0.3522727272727273,0.09965635738831616,3.5348746081504703,0.23075921515194955,0.6951020408163265,175458.0,760351.0,1703.0,2450.0
2012,airport,United States airport,hierarchical_review_rule,0.05,7790,630,390,203,0.32222222222222224,0.5205128205128206,0.08087291399229782,6.436182336182337,0.6308359809218126,0.6492944825477261,21013860.0,33311131.0,29726.0,45782.0
2012,airport,United States airport,hierarchical_review_rule,0.1,7790,630,779,345,0.5476190476190477,0.4428754813863928,0.08087291399229782,5.476190476190476,0.8566327573807085,0.910685422218339,28535406.0,33311131.0,41693.0,45782.0
2012,airport,non-US or unknown airport,hierarchical_review_rule,0.05,1307,146,66,32,0.2191780821917808,0.48484848484848486,0.1117061973986228,4.340390203403903,0.3003944881123986,0.2369737054363607,762926.0,2539747.0,1469.0,6199.0
2012,airport,non-US or unknown airport,hierarchical_review_rule,0.1,1307,146,131,57,0.3904109589041096,0.4351145038167939,0.1117061973986228,3.8951688800585593,0.39509683444847066,0.3306984997580255,1003446.0,2539747.0,2050.0,6199.0
2012,source,FAA source,hierarchical_review_rule,0.05,7831,516,392,165,0.31976744186046513,0.42091836734693877,0.06589196782020176,6.388007237778832,0.574493243766587,0.5112610238572081,9271419.0,16138430.0,14551.0,28461.0
2012,source,FAA source,hierarchical_review_rule,0.1,7831,516,784,264,0.5116279069767442,0.336734693877551,0.06589196782020176,5.110405790223066,0.7467564069119487,0.8074206809318014,12051476.0,16138430.0,22980.0,28461.0
2012,source,airport source,hierarchical_review_rule,0.05,69,2,4,1,0.5,0.25,0.028985507246376812,8.625,0.0,0.0,0.0,0.0,0.0,14.0
2012,source,airport source,hierarchical_review_rule,0.1,69,2,7,1,0.5,0.14285714285714285,0.028985507246376812,4.928571428571428,0.0,1.0,0.0,0.0,14.0,14.0
