test_year,event_id,component,phase_bucket,size,aircraft_mass_class,part_damage,event_hard,cost,aos
2012,729813.0,fuselage,arrival,LARGE,1,1,1,2800.0,10.0
2012,732969.0,fuselage,arrival,LARGE,1,1,1,0.0,0.0
2012,738654.0,fuselage,arrival,LARGE,1,0,1,420.0,3.0
2012,1050433.0,engine,departure,MEDIUM,5,1,1,0.0,0.0
2012,731618.0,lights,arrival,LARGE,3,1,1,0.0,26.0
2012,734324.0,lights,arrival,LARGE,3,0,1,0.0,72.0
2012,738344.0,lights,arrival,LARGE,3,1,1,0.0,0.0
2012,738942.0,engine,departure,MEDIUM,5,1,1,0.0,0.0
2012,1050426.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,1255947.0,engine,departure,MEDIUM,4,0,1,0.0,0.0
2012,1259363.0,engine,departure,MEDIUM,4,1,1,0.0,6.0
2012,1364775.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,728834.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,728884.0,engine,departure,MEDIUM,4,0,1,0.0,2.0
2012,728892.0,engine,departure,MEDIUM,4,1,1,0.0,120.0
2012,729185.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,729435.0,engine,departure,MEDIUM,4,1,1,0.0,36.0
2012,729569.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,729576.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,729593.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,729877.0,engine,departure,MEDIUM,4,0,1,0.0,1.0
2012,730001.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,730056.0,engine,departure,MEDIUM,4,0,1,0.0,3.0
2012,730328.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,730860.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,731826.0,engine,departure,MEDIUM,4,1,1,7000000.0,132.0
2012,731896.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,732157.0,engine,departure,MEDIUM,4,0,1,0.0,0.0
2012,732406.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,734258.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,734435.0,engine,departure,MEDIUM,4,1,1,0.0,42.0
2012,734563.0,engine,departure,MEDIUM,4,0,1,0.0,0.0
2012,734598.0,engine,departure,MEDIUM,4,0,1,0.0,0.0
2012,735524.0,engine,departure,MEDIUM,4,0,1,140.0,0.0
2012,736020.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,736176.0,engine,departure,MEDIUM,4,0,1,0.0,0.0
2012,737683.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,738571.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,739217.0,engine,departure,MEDIUM,4,1,1,504.0,0.0
2012,739234.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2012,739405.0,engine,departure,MEDIUM,4,1,1,0.0,19.0
2012,740662.0,engine,departure,MEDIUM,4,1,1,64144.0,50.0
2012,1556932.0,propeller,arrival,LARGE,2,0,1,0.0,3.0
2012,736293.0,propeller,arrival,LARGE,2,0,1,0.0,0.0
2012,738407.0,propeller,arrival,LARGE,2,0,1,1680.0,14.0
2012,1126045.0,other,arrival,LARGE,2,1,1,0.0,0.0
2012,736293.0,other,arrival,LARGE,2,1,1,0.0,0.0
2012,738401.0,other,arrival,LARGE,2,1,1,112000.0,0.0
2012,738407.0,other,arrival,LARGE,2,0,1,1680.0,14.0
2012,728921.0,engine,departure,LARGE,3,0,1,0.0,20.0
2012,729214.0,engine,departure,LARGE,3,1,1,0.0,0.0
2012,729813.0,tail,arrival,LARGE,1,0,1,2800.0,10.0
2012,729844.0,tail,arrival,LARGE,1,0,1,0.0,0.0
2012,734887.0,tail,arrival,LARGE,1,1,1,39200.0,0.0
2012,738654.0,tail,arrival,LARGE,1,0,1,420.0,3.0
2012,1277587.0,windshield,enroute,MEDIUM,2,1,1,9100.0,168.0
2012,1344349.0,windshield,enroute,MEDIUM,2,1,1,0.0,0.0
2012,1350983.0,windshield,enroute,MEDIUM,2,1,1,23800.0,36.0
2012,1428042.0,windshield,enroute,MEDIUM,2,1,1,2100.0,0.0
2012,1515168.0,windshield,enroute,MEDIUM,2,0,1,0.0,2.0
2012,1782335.0,windshield,enroute,MEDIUM,2,1,1,0.0,0.0
2012,729236.0,windshield,enroute,MEDIUM,2,1,1,140000.0,72.0
2012,729466.0,windshield,enroute,MEDIUM,2,1,1,49000.0,96.0
2012,729601.0,windshield,enroute,MEDIUM,2,1,1,11200.0,72.0
2012,729634.0,windshield,enroute,MEDIUM,2,0,1,0.0,5.0
2012,730052.0,windshield,enroute,MEDIUM,2,1,1,2730.0,2.0
2012,730369.0,windshield,enroute,MEDIUM,2,1,1,77000.0,32.0
2012,730418.0,windshield,enroute,MEDIUM,2,0,1,0.0,1.0
2012,732478.0,windshield,enroute,MEDIUM,2,0,1,0.0,1.0
2012,732501.0,windshield,enroute,MEDIUM,2,0,1,0.0,1.0
2012,733797.0,windshield,enroute,MEDIUM,2,1,1,0.0,0.0
2012,734526.0,windshield,enroute,MEDIUM,2,0,1,69877.0,144.0
2012,735573.0,windshield,enroute,MEDIUM,2,0,1,0.0,2.0
2012,735812.0,windshield,enroute,MEDIUM,2,0,1,0.0,0.0
2012,736118.0,windshield,enroute,MEDIUM,2,0,1,0.0,1.0
2012,738319.0,windshield,enroute,MEDIUM,2,0,1,0.0,3.0
2012,738477.0,windshield,enroute,MEDIUM,2,1,1,2800.0,0.0
2012,738594.0,windshield,enroute,MEDIUM,2,1,1,28000.0,72.0
2012,738686.0,windshield,enroute,MEDIUM,2,1,1,21000.0,170.0
2012,739037.0,windshield,enroute,MEDIUM,2,0,1,102200.0,100.0
2012,739175.0,windshield,enroute,MEDIUM,2,1,1,70000.0,168.0
2012,729201.0,windshield,arrival,LARGE,1,0,1,0.0,1.0
2012,739153.0,windshield,arrival,LARGE,1,1,1,15400.0,144.0
2012,730082.0,wing_rotor,enroute,MEDIUM,1,0,1,210.0,2.0
2012,730280.0,wing_rotor,enroute,MEDIUM,1,1,1,9100.0,0.0
2012,730819.0,wing_rotor,enroute,MEDIUM,1,0,1,0.0,0.0
2012,731249.0,wing_rotor,enroute,MEDIUM,1,1,1,0.0,0.0
2012,731907.0,wing_rotor,enroute,MEDIUM,1,1,1,1400.0,24.0
2012,732481.0,wing_rotor,enroute,MEDIUM,1,1,1,6300.0,50.0
2012,738267.0,wing_rotor,enroute,MEDIUM,1,1,1,140.0,0.0
2012,729201.0,nose,arrival,LARGE,1,0,1,0.0,1.0
2012,729659.0,nose,arrival,LARGE,1,1,1,42000.0,250.0
2012,729813.0,nose,arrival,LARGE,1,1,1,2800.0,10.0
2012,738625.0,nose,arrival,LARGE,1,1,1,70000.0,1872.0
2012,738302.0,other,enroute,LARGE,2,1,1,0.0,3.0
2012,1160488.0,wing_rotor,departure,LARGE,4,1,1,0.0,0.0
2012,1364961.0,wing_rotor,departure,LARGE,4,1,1,3835247.0,535.0
2012,1409986.0,wing_rotor,departure,LARGE,4,0,1,1867907.0,33.0
2012,728985.0,wing_rotor,departure,LARGE,4,0,1,0.0,0.0
2012,729226.0,wing_rotor,departure,LARGE,4,0,1,0.0,0.0
2012,729558.0,wing_rotor,departure,LARGE,4,1,1,97171.0,95.0
2012,729951.0,wing_rotor,departure,LARGE,4,1,1,0.0,0.0
2012,737023.0,wing_rotor,departure,LARGE,4,1,1,0.0,0.0
2012,738679.0,wing_rotor,departure,LARGE,4,1,1,14000.0,6.0
2012,738828.0,wing_rotor,departure,LARGE,4,0,1,0.0,0.0
2012,739179.0,wing_rotor,departure,LARGE,4,1,1,0.0,12.0
2012,739402.0,wing_rotor,departure,LARGE,4,0,1,0.0,0.0
2012,1256387.0,lights,arrival,SMALL,4,1,1,280.0,0.0
2012,1504914.0,lights,arrival,SMALL,4,1,1,140.0,0.0
2012,731445.0,lights,arrival,SMALL,4,0,1,0.0,1.0
2012,736013.0,lights,arrival,SMALL,4,0,1,0.0,48.0
2012,1350993.0,radome,arrival,LARGE,3,1,1,0.0,0.0
2012,729659.0,engine,arrival,LARGE,1,1,1,42000.0,250.0
2012,729813.0,engine,arrival,LARGE,1,0,1,2800.0,10.0
2012,730816.0,engine,arrival,LARGE,1,0,1,9800.0,432.0
2012,731225.0,radome,arrival,LARGE,3,1,1,336000.0,1416.0
2012,732433.0,radome,arrival,LARGE,3,0,1,0.0,0.0
2012,739148.0,radome,arrival,LARGE,3,1,1,509600.0,908.0
2012,739226.0,engine,arrival,LARGE,1,1,1,630000.0,120.0
2012,1556932.0,landing_gear,arrival,LARGE,2,0,1,0.0,3.0
2012,729556.0,landing_gear,arrival,LARGE,2,1,1,0.0,0.0
2012,733925.0,landing_gear,arrival,LARGE,2,0,1,0.0,336.0
2012,738407.0,landing_gear,arrival,LARGE,2,0,1,1680.0,14.0
2012,730555.0,tail,arrival,LARGE,4,0,1,210.0,1.0
2012,734270.0,tail,arrival,LARGE,4,1,1,36469.0,120.0
2012,730754.0,nose,departure,LARGE,1,1,1,0.0,0.0
2012,733023.0,nose,departure,LARGE,1,1,1,2010.0,168.0
2012,738401.0,nose,arrival,LARGE,2,1,1,112000.0,0.0
2012,738407.0,nose,arrival,LARGE,2,0,1,1680.0,14.0
2012,781284.0,nose,departure,LARGE,1,1,1,0.0,0.0
2012,1428041.0,windshield,enroute,MEDIUM,1,1,1,0.0,0.0
2012,737234.0,windshield,enroute,MEDIUM,1,0,1,0.0,0.0
2012,1162720.0,propeller,arrival,LARGE,1,0,1,0.0,0.0
2012,1350972.0,propeller,arrival,LARGE,1,0,1,9800.0,432.0
2012,728875.0,propeller,arrival,LARGE,1,1,1,49297.0,2688.0
2012,729201.0,propeller,arrival,LARGE,1,0,1,0.0,1.0
2012,729541.0,propeller,arrival,LARGE,1,0,1,113400.0,1032.0
2012,729544.0,propeller,arrival,LARGE,1,1,1,0.0,0.0
2012,729659.0,propeller,arrival,LARGE,1,1,1,42000.0,250.0
2012,729813.0,propeller,arrival,LARGE,1,1,1,2800.0,10.0
2012,730816.0,propeller,arrival,LARGE,1,0,1,9800.0,432.0
2012,736314.0,propeller,arrival,LARGE,1,0,1,8400.0,0.0
2012,739226.0,propeller,arrival,LARGE,1,1,1,630000.0,120.0
2012,731739.0,lights,departure,SMALL,4,1,1,0.0,0.0
2012,734343.0,lights,departure,SMALL,4,1,1,3829.0,3.0
2012,1556932.0,engine,arrival,LARGE,2,1,1,0.0,3.0
2012,738401.0,engine,arrival,LARGE,2,0,1,112000.0,0.0
2012,738407.0,engine,arrival,LARGE,2,0,1,1680.0,14.0
2012,1216841.0,engine,arrival,LARGE,4,0,1,135373.0,5.0
2012,1350982.0,engine,arrival,LARGE,4,1,1,0.0,50.0
2012,1350991.0,engine,arrival,LARGE,4,1,1,0.0,24.0
2012,1351105.0,engine,arrival,LARGE,4,1,1,529200.0,48.0
2012,1351130.0,engine,arrival,LARGE,4,0,1,0.0,5.0
2012,1351139.0,engine,arrival,LARGE,4,1,1,0.0,14.0
2012,1410051.0,engine,arrival,LARGE,4,1,1,0.0,72.0
2012,1506658.0,engine,arrival,LARGE,4,0,1,0.0,1.0
2012,1609843.0,engine,arrival,LARGE,4,1,1,0.0,0.0
2012,728847.0,engine,arrival,LARGE,4,0,1,0.0,4.0
2012,729511.0,engine,arrival,LARGE,4,1,1,0.0,0.0
2012,730307.0,engine,arrival,LARGE,4,0,1,0.0,0.0
2012,730555.0,engine,arrival,LARGE,4,0,1,210.0,1.0
2012,730833.0,engine,arrival,LARGE,4,0,1,0.0,24.0
2012,734684.0,engine,arrival,LARGE,4,1,1,52500.0,50.0
2012,735599.0,engine,arrival,LARGE,4,0,1,0.0,6.0
2012,737310.0,engine,arrival,LARGE,4,1,1,10920.0,48.0
2012,737427.0,engine,arrival,LARGE,4,1,1,700000.0,0.0
2012,737621.0,engine,arrival,LARGE,4,1,1,0.0,200.0
2012,739367.0,engine,arrival,LARGE,4,1,1,0.0,0.0
2012,741387.0,engine,arrival,LARGE,4,1,1,849362.0,18.0
2012,1216841.0,lights,arrival,LARGE,4,1,1,135373.0,5.0
2012,728955.0,tail,enroute,LARGE,2,0,1,280000.0,0.0
2012,729623.0,lights,arrival,LARGE,4,1,1,0.0,0.0
2012,730555.0,lights,arrival,LARGE,4,0,1,210.0,1.0
2012,735900.0,lights,arrival,LARGE,4,1,1,280.0,1.0
2012,739236.0,lights,arrival,LARGE,4,1,1,0.0,0.0
2012,1364961.0,radome,departure,LARGE,4,1,1,3835247.0,535.0
2012,729226.0,radome,departure,LARGE,4,1,1,0.0,0.0
2012,733796.0,radome,departure,LARGE,4,0,1,70.0,1.0
2012,736140.0,radome,departure,LARGE,4,1,1,27121.0,6.0
2012,737624.0,radome,departure,LARGE,4,1,1,0.0,288.0
2012,738828.0,radome,departure,LARGE,4,0,1,0.0,0.0
2012,739179.0,radome,departure,LARGE,4,1,1,0.0,12.0
2012,739240.0,radome,departure,LARGE,4,0,1,16800.0,3.0
2012,1374439.0,engine,departure,UNKNOWN,4,1,1,0.0,0.0
2012,1446354.0,engine,departure,UNKNOWN,4,0,1,0.0,0.0
2012,1510825.0,engine,departure,UNKNOWN,4,0,1,280.0,1.0
2012,1626155.0,engine,departure,UNKNOWN,4,1,1,0.0,0.0
2012,729457.0,engine,departure,UNKNOWN,4,1,1,11816.0,4.0
2012,729537.0,engine,departure,UNKNOWN,4,0,1,0.0,9.0
2012,730026.0,engine,departure,UNKNOWN,4,1,1,0.0,144.0
2012,734521.0,engine,departure,UNKNOWN,4,1,1,18200.0,24.0
2012,734632.0,engine,departure,UNKNOWN,4,1,1,51597.0,4.0
2012,735629.0,engine,departure,UNKNOWN,4,1,1,0.0,0.0
2012,735855.0,engine,departure,UNKNOWN,4,1,1,0.0,0.0
2012,737039.0,engine,departure,UNKNOWN,4,0,1,0.0,0.0
2012,737652.0,engine,departure,UNKNOWN,4,0,1,0.0,0.0
2012,1277587.0,nose,enroute,MEDIUM,2,0,1,9100.0,168.0
2012,1444250.0,nose,enroute,MEDIUM,2,0,1,0.0,15.0
2012,1507709.0,tail,unknown,MEDIUM,4,0,1,280.0,0.0
2012,1515168.0,nose,enroute,MEDIUM,2,0,1,0.0,2.0
2012,728998.0,nose,enroute,MEDIUM,2,0,1,0.0,3.0
2012,729542.0,nose,enroute,MEDIUM,2,1,1,14000.0,24.0
2012,730687.0,nose,enroute,MEDIUM,2,1,1,0.0,0.0
2012,735573.0,nose,enroute,MEDIUM,2,0,1,0.0,2.0
2012,737249.0,nose,enroute,MEDIUM,2,1,1,0.0,3.0
2012,737401.0,tail,unknown,MEDIUM,4,1,1,0.0,1.0
2012,739037.0,nose,enroute,MEDIUM,2,0,1,102200.0,100.0
2012,735915.0,lights,departure,SMALL,3,1,1,700.0,1.0
2012,737293.0,lights,departure,SMALL,3,1,1,700000.0,192.0
2012,1554191.0,radome,departure,LARGE,3,0,1,0.0,0.0
2012,736037.0,lights,departure,MEDIUM,4,0,1,0.0,0.0
2012,736874.0,lights,departure,MEDIUM,4,1,1,0.0,0.0
2012,734155.0,lights,arrival,SMALL,3,1,1,0.0,0.0
2012,734167.0,windshield,arrival,LARGE,2,0,1,0.0,6.0
2012,734395.0,lights,arrival,SMALL,3,1,1,0.0,2.0
2012,734540.0,lights,arrival,SMALL,3,0,1,0.0,20.0
2012,1577611.0,lights,unknown,SMALL,4,1,1,0.0,0.0
2012,734044.0,lights,unknown,SMALL,4,0,1,0.0,1.0
2012,1365724.0,wing_rotor,departure,MEDIUM,1,1,1,0.0,1.0
2012,729779.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,0.0
2012,730438.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,0.0
2012,733050.0,wing_rotor,departure,MEDIUM,1,1,1,11340.0,3000.0
2012,735876.0,wing_rotor,departure,MEDIUM,1,1,1,0.0,0.0
2012,737335.0,wing_rotor,departure,MEDIUM,1,1,1,1400.0,96.0
2012,738697.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,0.0
2012,1216841.0,wing_rotor,arrival,LARGE,4,1,1,135373.0,5.0
2012,1306683.0,wing_rotor,arrival,LARGE,4,1,1,340200.0,48.0
2013,1216696.0,wing_rotor,arrival,LARGE,1,0,1,3351.0,552.0
2013,1348938.0,wing_rotor,arrival,LARGE,1,1,1,19030.0,2760.0
2013,1348941.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,1351003.0,wing_rotor,arrival,LARGE,1,1,1,39302.0,720.0
2013,1503626.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,739959.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,740108.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,740562.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,740704.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,741303.0,wing_rotor,arrival,LARGE,1,0,1,0.0,3.0
2013,742696.0,wing_rotor,arrival,LARGE,1,1,1,5516.0,0.0
2013,742712.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,742998.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,746306.0,wing_rotor,arrival,LARGE,1,0,1,0.0,0.0
2013,746884.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,746993.0,wing_rotor,arrival,LARGE,1,1,1,124110.0,2880.0
2013,747012.0,wing_rotor,arrival,LARGE,1,1,1,5516.0,72.0
2013,747072.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,748173.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,748605.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,749918.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,750018.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,750665.0,wing_rotor,arrival,LARGE,1,1,1,7860.0,20.0
2013,780996.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2013,1364778.0,engine,departure,LARGE,4,1,1,0.0,28.0
2013,1364964.0,engine,departure,LARGE,4,1,1,0.0,0.0
2013,1437881.0,engine,departure,LARGE,4,1,1,1379000.0,408.0
2013,1824994.0,engine,departure,LARGE,4,1,1,0.0,0.0
2013,739619.0,engine,departure,LARGE,4,1,1,62055.0,24.0
2013,745185.0,engine,departure,LARGE,4,0,1,0.0,12.0
2013,747153.0,engine,departure,LARGE,4,0,1,0.0,0.0
2013,749942.0,engine,departure,LARGE,4,1,1,0.0,0.0
2013,740452.0,wing_rotor,enroute,LARGE,1,1,1,22064.0,504.0
2013,741331.0,wing_rotor,enroute,LARGE,1,1,1,0.0,0.0
2013,742647.0,wing_rotor,enroute,LARGE,1,1,1,16856.0,10.0
2013,748491.0,wing_rotor,enroute,LARGE,1,1,1,34475.0,250.0
2013,749735.0,wing_rotor,enroute,LARGE,1,1,1,0.0,0.0
2013,749901.0,wing_rotor,enroute,LARGE,1,1,1,0.0,48.0
2013,750076.0,wing_rotor,enroute,LARGE,1,1,1,19306.0,504.0
2013,751047.0,wing_rotor,enroute,LARGE,1,1,1,0.0,0.0
2013,751057.0,wing_rotor,enroute,LARGE,1,1,1,0.0,0.0
2013,1348938.0,other,arrival,LARGE,1,1,1,19030.0,2760.0
2013,739623.0,other,arrival,LARGE,1,1,1,27580.0,168.0
2013,739630.0,other,arrival,LARGE,1,1,1,0.0,0.0
2013,740023.0,other,arrival,LARGE,1,1,1,0.0,0.0
2013,740333.0,other,arrival,LARGE,1,1,1,6757.0,96.0
2013,743953.0,other,arrival,LARGE,1,1,1,0.0,0.0
2013,747069.0,other,arrival,LARGE,1,0,1,12963.0,500.0
2013,748855.0,other,arrival,LARGE,1,1,1,17444.0,2160.0
2013,1503626.0,landing_gear,arrival,LARGE,1,1,1,0.0,0.0
2013,739623.0,landing_gear,arrival,LARGE,1,0,1,27580.0,168.0
2013,742998.0,landing_gear,arrival,LARGE,1,1,1,0.0,0.0
2013,743559.0,landing_gear,arrival,LARGE,1,1,1,0.0,0.0
2013,745029.0,landing_gear,arrival,LARGE,1,0,1,655.0,3.0
2013,745244.0,landing_gear,arrival,LARGE,1,1,1,22754.0,1680.0
2013,746993.0,landing_gear,arrival,LARGE,1,0,1,124110.0,2880.0
2013,748165.0,landing_gear,arrival,LARGE,1,1,1,0.0,0.0
2013,748795.0,landing_gear,arrival,LARGE,1,1,1,2979.0,0.0
2013,750026.0,landing_gear,arrival,LARGE,1,1,1,0.0,0.0
2013,750451.0,landing_gear,arrival,LARGE,1,1,1,19306.0,20.0
2013,750774.0,landing_gear,arrival,LARGE,1,1,1,0.0,0.0
2013,1278391.0,wing_rotor,departure,LARGE,1,1,1,0.0,0.0
2013,1427046.0,wing_rotor,departure,LARGE,1,1,1,0.0,0.0
2013,1542503.0,wing_rotor,departure,LARGE,1,1,1,24822.0,240.0
2013,739702.0,wing_rotor,departure,LARGE,1,1,1,0.0,0.0
2013,740727.0,wing_rotor,departure,LARGE,1,0,1,0.0,0.0
2013,741049.0,wing_rotor,departure,LARGE,1,0,1,0.0,0.0
2013,741292.0,wing_rotor,departure,LARGE,1,0,1,0.0,1.0
2013,741332.0,wing_rotor,departure,LARGE,1,1,1,0.0,816.0
2013,746894.0,wing_rotor,departure,LARGE,1,1,1,2620.0,216.0
2013,746966.0,wing_rotor,departure,LARGE,1,1,1,0.0,0.0
2013,749970.0,wing_rotor,departure,LARGE,1,1,1,10963.0,120.0
2013,1216795.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2013,1310183.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,0.0
2013,739908.0,wing_rotor,arrival,MEDIUM,1,0,1,965.0,24.0
2013,740052.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2013,740427.0,wing_rotor,arrival,MEDIUM,1,1,1,31028.0,1800.0
2013,740710.0,wing_rotor,arrival,MEDIUM,1,1,1,1310.0,0.0
2013,740991.0,wing_rotor,arrival,MEDIUM,1,1,1,17927.0,100.0
2013,741051.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2013,741239.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2013,741659.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2013,745363.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2013,745496.0,wing_rotor,arrival,MEDIUM,1,1,1,4826.0,24.0
2013,747918.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,1.0
2013,749945.0,wing_rotor,arrival,MEDIUM,1,1,1,3034.0,96.0
2013,749981.0,wing_rotor,arrival,MEDIUM,1,1,1,75845.0,2520.0
2013,749984.0,wing_rotor,arrival,MEDIUM,1,1,1,25716.0,504.0
2013,750995.0,wing_rotor,arrival,MEDIUM,1,1,1,690.0,6.0
2013,741089.0,lights,arrival,MEDIUM,4,1,1,11584.0,0.0
2013,1570290.0,windshield,enroute,LARGE,2,1,1,2758.0,72.0
2013,745213.0,windshield,enroute,LARGE,2,1,1,138.0,2.0
2013,745304.0,windshield,enroute,LARGE,2,1,1,8274.0,18.0
2013,746586.0,windshield,enroute,LARGE,2,1,1,0.0,700.0
2013,748454.0,windshield,enroute,LARGE,2,1,1,241325.0,3339.0
2013,749790.0,windshield,enroute,LARGE,2,0,1,0.0,1.0
2013,753595.0,windshield,enroute,LARGE,2,1,1,0.0,0.0
2013,1364777.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,1364965.0,engine,departure,MEDIUM,4,1,1,0.0,36.0
2013,1364967.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,1365006.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,1436372.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,1437880.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,1509166.0,engine,departure,MEDIUM,4,0,1,0.0,4.0
2013,1511197.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,1511278.0,engine,departure,MEDIUM,4,0,1,0.0,1.0
2013,1824226.0,engine,departure,MEDIUM,4,1,1,680652.0,74.0
2013,739665.0,engine,departure,MEDIUM,4,1,1,44404.0,30.0
2013,740024.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,740299.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,740336.0,engine,departure,MEDIUM,4,1,1,18572.0,36.0
2013,740712.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,740714.0,engine,departure,MEDIUM,4,1,1,0.0,25.0
2013,741662.0,engine,departure,MEDIUM,4,0,1,0.0,24.0
2013,741738.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,743969.0,engine,departure,MEDIUM,4,0,1,428869.0,0.0
2013,745873.0,engine,departure,MEDIUM,4,0,1,0.0,24.0
2013,747021.0,engine,departure,MEDIUM,4,1,1,680652.0,72.0
2013,747159.0,engine,departure,MEDIUM,4,1,1,0.0,167.0
2013,747240.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,748419.0,engine,departure,MEDIUM,4,0,1,0.0,2.0
2013,748520.0,engine,departure,MEDIUM,4,1,1,0.0,36.0
2013,748575.0,engine,departure,MEDIUM,4,1,1,157206.0,10.0
2013,748929.0,engine,departure,MEDIUM,4,1,1,146409.0,32.0
2013,748988.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,749949.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,750060.0,engine,departure,MEDIUM,4,1,1,20685.0,0.0
2013,750279.0,engine,departure,MEDIUM,4,1,1,0.0,48.0
2013,750733.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,750807.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2013,1094696.0,other,departure,LARGE,1,1,1,4551.0,20.0
2013,741332.0,other,departure,LARGE,1,1,1,0.0,816.0
2013,1125944.0,wing_rotor,departure,LARGE,3,1,1,0.0,0.0
2013,739754.0,wing_rotor,departure,LARGE,3,1,1,427490.0,720.0
2013,740598.0,wing_rotor,departure,LARGE,3,1,1,0.0,0.0
2013,744100.0,wing_rotor,departure,LARGE,3,0,1,0.0,0.0
2013,746761.0,wing_rotor,departure,LARGE,3,0,1,0.0,0.0
2013,750798.0,wing_rotor,departure,LARGE,3,1,1,30338.0,189.0
2013,750809.0,wing_rotor,departure,LARGE,3,1,1,12181.0,192.0
2013,1122157.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
2013,739603.0,wing_rotor,arrival,LARGE,3,1,1,245462.0,175.0
2013,740013.0,wing_rotor,arrival,LARGE,3,1,1,113078.0,120.0
2013,741157.0,wing_rotor,arrival,LARGE,3,1,1,6895.0,0.0
2013,741356.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
2013,741472.0,wing_rotor,arrival,LARGE,3,0,1,0.0,0.0
2013,742686.0,wing_rotor,arrival,LARGE,3,1,1,330960.0,480.0
2013,742742.0,wing_rotor,arrival,LARGE,3,1,1,20685.0,0.0
2013,743538.0,wing_rotor,arrival,LARGE,3,1,1,110320.0,6.0
2013,745397.0,wing_rotor,arrival,LARGE,3,1,1,330960.0,744.0
2013,748432.0,wing_rotor,arrival,LARGE,3,1,1,20685.0,120.0
2013,748972.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
2013,749886.0,wing_rotor,arrival,LARGE,3,0,1,0.0,0.0
2013,749952.0,wing_rotor,arrival,LARGE,3,0,1,0.0,0.0
2013,750678.0,wing_rotor,arrival,LARGE,3,1,1,240139.0,0.0
2013,750815.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
