airport_id,year,status,bytes
MMU,2020,downloaded,351642
MMU,2021,downloaded,407282
MMU,2022,downloaded,436602
MMU,2023,downloaded,461887
MMU,2024,downloaded,462838
MMU,2025,downloaded,457910
MSN,2000,downloaded,432923
MSN,2001,downloaded,442660
MSN,2002,downloaded,454259
MSN,2003,downloaded,452470
MSN,2004,downloaded,458256
MSN,2005,downloaded,454604
MSN,2006,downloaded,456697
MSN,2007,downloaded,453116
MSN,2008,downloaded,445352
MSN,2009,downloaded,454137
MSN,2010,downloaded,436316
MSN,2011,downloaded,444335
MSN,2012,downloaded,455659
MSN,2013,downloaded,458412
MSN,2014,downloaded,467341
MSN,2015,downloaded,467732
MSN,2016,downloaded,469303
MSN,2017,downloaded,468290
MSN,2018,downloaded,466584
MSN,2019,downloaded,468293
MSN,2020,downloaded,469266
MSN,2021,downloaded,467243
MSN,2022,downloaded,467156
MSN,2023,downloaded,467866
MSN,2024,downloaded,469170
MSN,2025,downloaded,467260
MSP,2000,downloaded,449772
MSP,2001,downloaded,472056
MSP,2002,downloaded,473431
MSP,2003,downloaded,472041
MSP,2004,downloaded,472791
MSP,2005,downloaded,472004
MSP,2006,downloaded,474609
MSP,2007,downloaded,447234
MSP,2008,downloaded,448143
MSP,2009,downloaded,450916
MSP,2010,downloaded,448144
MSP,2011,downloaded,449364
MSP,2012,downloaded,471317
MSP,2013,downloaded,470967
MSP,2014,downloaded,471543
MSP,2015,downloaded,470571
MSP,2016,downloaded,473784
MSP,2017,downloaded,472521
MSP,2018,downloaded,469383
MSP,2019,downloaded,472789
MSP,2020,downloaded,474383
MSP,2021,downloaded,471488
MSP,2022,downloaded,473527
MSP,2023,downloaded,471162
MSP,2024,downloaded,472531
MSP,2025,downloaded,467868
MSY,2000,downloaded,442793
MSY,2001,downloaded,445351
MSY,2002,downloaded,447291
MSY,2003,downloaded,444970
MSY,2004,downloaded,448602
MSY,2005,downloaded,443249
MSY,2006,downloaded,442471
MSY,2007,downloaded,442995
MSY,2008,downloaded,440248
MSY,2009,downloaded,471012
MSY,2010,downloaded,450034
MSY,2011,downloaded,442952
MSY,2012,downloaded,472708
MSY,2013,downloaded,474179
MSY,2014,downloaded,474384
MSY,2015,downloaded,475254
MSY,2016,downloaded,475893
MSY,2017,downloaded,472719
MSY,2018,downloaded,474119
MSY,2019,downloaded,474151
MSY,2020,downloaded,474660
MSY,2021,downloaded,469530
MSY,2022,downloaded,472426
MSY,2023,downloaded,475550
MSY,2024,downloaded,474769
MSY,2025,downloaded,472812
MYR,2000,downloaded,400614
MYR,2001,downloaded,126882
MYR,2002,downloaded,126368
MYR,2003,downloaded,130722
MYR,2004,downloaded,127572
MYR,2005,downloaded,136933
MYR,2006,downloaded,140516
MYR,2007,downloaded,166232
MYR,2008,downloaded,151232
MYR,2009,downloaded,144499
MYR,2010,downloaded,154042
MYR,2011,downloaded,391420
MYR,2012,downloaded,155753
MYR,2013,downloaded,191357
MYR,2014,downloaded,213835
MYR,2015,downloaded,227203
MYR,2016,downloaded,70092
MYR,2017,downloaded,239910
MYR,2018,downloaded,440844
MYR,2019,downloaded,447011
MYR,2020,downloaded,451824
MYR,2021,downloaded,449265
MYR,2022,downloaded,447638
MYR,2023,downloaded,448760
MYR,2024,downloaded,447688
MYR,2025,downloaded,441955
OAK,2000,downloaded,445423
OAK,2001,downloaded,446056
OAK,2002,downloaded,444521
OAK,2003,downloaded,444812
OAK,2004,downloaded,446732
OAK,2005,downloaded,446567
OAK,2006,downloaded,445526
OAK,2007,downloaded,444571
OAK,2008,downloaded,444032
OAK,2009,downloaded,445763
OAK,2010,downloaded,448454
OAK,2011,downloaded,446956
OAK,2012,downloaded,470561
OAK,2013,downloaded,468030
OAK,2014,downloaded,471792
OAK,2015,downloaded,471705
OAK,2016,downloaded,475830
OAK,2017,downloaded,471887
OAK,2018,downloaded,472124
OAK,2019,downloaded,473127
OAK,2020,downloaded,474288
OAK,2021,downloaded,471713
OAK,2022,downloaded,470797
OAK,2023,downloaded,474758
OAK,2024,downloaded,472766
OAK,2025,downloaded,471620
OKC,2000,downloaded,446195
OKC,2001,downloaded,449179
OKC,2002,downloaded,447088
OKC,2003,downloaded,446165
OKC,2004,downloaded,446534
OKC,2005,downloaded,442440
OKC,2006,downloaded,446374
OKC,2007,downloaded,442965
OKC,2008,downloaded,444365
OKC,2009,downloaded,446520
OKC,2010,downloaded,446223
OKC,2011,downloaded,442815
OKC,2012,downloaded,467715
OKC,2013,downloaded,470976
OKC,2014,downloaded,475652
OKC,2015,downloaded,474822
OKC,2016,downloaded,479382
OKC,2017,downloaded,477004
OKC,2018,downloaded,477032
OKC,2019,downloaded,476314
OKC,2020,downloaded,474883
OKC,2021,downloaded,473408
OKC,2022,downloaded,472420
OKC,2023,downloaded,476013
OKC,2024,downloaded,474437
OKC,2025,downloaded,474724
OMA,2000,downloaded,429894
OMA,2001,downloaded,430031
OMA,2002,downloaded,426388
OMA,2003,downloaded,428625
OMA,2004,downloaded,431752
OMA,2005,downloaded,430272
OMA,2006,downloaded,428483
OMA,2007,downloaded,428630
OMA,2008,downloaded,431257
OMA,2009,downloaded,444577
OMA,2010,downloaded,453130
OMA,2011,downloaded,454470
OMA,2012,downloaded,473320
OMA,2013,downloaded,474732
OMA,2014,downloaded,475344
OMA,2015,downloaded,473707
OMA,2016,downloaded,475846
OMA,2017,downloaded,475837
OMA,2018,downloaded,471601
OMA,2019,downloaded,475610
OMA,2020,downloaded,475224
OMA,2021,downloaded,473974
OMA,2022,downloaded,474593
OMA,2023,downloaded,473625
OMA,2024,downloaded,472897
OMA,2025,downloaded,468786
ONT,2000,downloaded,434481
ONT,2001,downloaded,435100
ONT,2002,downloaded,435790
ONT,2003,downloaded,437335
ONT,2004,downloaded,430931
ONT,2005,downloaded,435688
ONT,2006,downloaded,437411
ONT,2007,downloaded,426398
ONT,2008,downloaded,435916
ONT,2009,downloaded,437250
ONT,2010,downloaded,439070
ONT,2011,downloaded,437048
ONT,2012,downloaded,463534
ONT,2013,downloaded,462129
ONT,2014,downloaded,467024
ONT,2015,downloaded,467205
ONT,2016,downloaded,468576
ONT,2017,downloaded,468171
ONT,2018,downloaded,469544
ONT,2019,downloaded,468578
ONT,2020,downloaded,467100
ONT,2021,downloaded,466226
ONT,2022,downloaded,466905
ONT,2023,downloaded,466260
ONT,2024,downloaded,466092
ONT,2025,downloaded,463053
ORD,2000,downloaded,442029
ORD,2001,downloaded,442570
ORD,2002,downloaded,447568
ORD,2003,downloaded,449019
ORD,2004,downloaded,451454
ORD,2005,downloaded,450084
ORD,2006,downloaded,187652
ORD,2007,downloaded,447212
ORD,2008,downloaded,453005
ORD,2009,downloaded,454978
ORD,2010,downloaded,453855
ORD,2011,downloaded,453925
ORD,2012,downloaded,474673
ORD,2013,downloaded,473913
ORD,2014,downloaded,475731
ORD,2015,downloaded,474017
ORD,2016,downloaded,477681
ORD,2017,downloaded,476599
ORD,2018,downloaded,473526
ORD,2019,downloaded,476471
ORD,2020,downloaded,476788
ORD,2021,downloaded,475228
ORD,2022,downloaded,476363
ORD,2023,downloaded,476531
ORD,2024,downloaded,477702
ORD,2025,downloaded,476647
ORF,2000,downloaded,438311
ORF,2001,downloaded,437422
ORF,2002,downloaded,438262
ORF,2003,downloaded,439124
ORF,2004,downloaded,442280
ORF,2005,downloaded,438267
ORF,2006,downloaded,424059
ORF,2007,downloaded,422608
ORF,2008,downloaded,433427
ORF,2009,downloaded,441050
ORF,2010,downloaded,438338
ORF,2011,downloaded,440175
ORF,2012,downloaded,448774
ORF,2013,downloaded,452021
ORF,2014,downloaded,451089
ORF,2015,downloaded,448150
ORF,2016,downloaded,450206
ORF,2017,downloaded,447119
ORF,2018,downloaded,450801
ORF,2019,downloaded,447941
ORF,2020,downloaded,451568
ORF,2021,downloaded,447497
ORF,2022,downloaded,447641
ORF,2023,downloaded,446786
ORF,2024,downloaded,449886
ORF,2025,downloaded,448848
PBI,2000,downloaded,452561
PBI,2001,downloaded,455254
PBI,2002,downloaded,453773
PBI,2003,downloaded,451293
PBI,2004,downloaded,451109
PBI,2005,downloaded,446825
PBI,2006,downloaded,445672
PBI,2007,downloaded,448919
PBI,2008,downloaded,451756
PBI,2009,downloaded,478531
PBI,2010,downloaded,460803
PBI,2011,downloaded,454704
PBI,2012,downloaded,479519
PBI,2013,downloaded,480346
PBI,2014,downloaded,479563
PBI,2015,downloaded,480844
PBI,2016,downloaded,481962
PBI,2017,downloaded,479312
PBI,2018,downloaded,479729
PBI,2019,downloaded,479652
PBI,2020,downloaded,480999
PBI,2021,downloaded,479589
PBI,2022,downloaded,478905
PBI,2023,downloaded,478437
PBI,2024,downloaded,479959
PBI,2025,downloaded,477112
PDX,2000,downloaded,448523
PDX,2001,downloaded,452833
PDX,2002,downloaded,444687
PDX,2003,downloaded,451195
PDX,2004,downloaded,449556
PDX,2005,downloaded,441434
PDX,2006,downloaded,452682
PDX,2007,downloaded,380058
PDX,2008,downloaded,453064
PDX,2009,downloaded,451718
PDX,2010,downloaded,454493
PDX,2011,downloaded,449399
PDX,2012,downloaded,472772
PDX,2013,downloaded,469730
PDX,2014,downloaded,472706
PDX,2015,downloaded,470749
PDX,2016,downloaded,474693
PDX,2017,downloaded,469623
PDX,2018,downloaded,471611
PDX,2019,downloaded,471746
PDX,2020,downloaded,472019
PDX,2021,downloaded,472144
PDX,2022,downloaded,469053
PDX,2023,downloaded,471658
PDX,2024,downloaded,473000
PDX,2025,downloaded,469157
PHL,2000,downloaded,447318
PHL,2001,downloaded,445421
PHL,2002,downloaded,446424
PHL,2003,downloaded,439451
PHL,2004,downloaded,449881
PHL,2005,downloaded,449288
PHL,2006,downloaded,452345
PHL,2007,downloaded,449949
PHL,2008,downloaded,452838
PHL,2009,downloaded,453382
PHL,2010,downloaded,453211
PHL,2011,downloaded,452368
PHL,2012,downloaded,474340
PHL,2013,downloaded,474760
PHL,2014,downloaded,476690
PHL,2015,downloaded,475116
PHL,2016,downloaded,478231
PHL,2017,downloaded,477263
PHL,2018,downloaded,475800
PHL,2019,downloaded,477006
PHL,2020,downloaded,477505
PHL,2021,downloaded,476538
PHL,2022,downloaded,475512
PHL,2023,downloaded,475388
PHL,2024,downloaded,477166
PHL,2025,downloaded,477239
PHX,2000,downloaded,441543
PHX,2001,downloaded,442159
PHX,2002,downloaded,439770
PHX,2003,downloaded,442684
PHX,2004,downloaded,442638
PHX,2005,downloaded,311984
PHX,2006,downloaded,446808
PHX,2007,downloaded,448126
PHX,2008,downloaded,445483
PHX,2009,downloaded,447906
PHX,2010,downloaded,447824
PHX,2011,downloaded,445043
PHX,2012,downloaded,470711
PHX,2013,downloaded,468795
PHX,2014,downloaded,471187
PHX,2015,downloaded,471803
PHX,2016,downloaded,472741
PHX,2017,downloaded,474154
PHX,2018,downloaded,474416
PHX,2019,downloaded,475749
PHX,2020,downloaded,472813
PHX,2021,downloaded,471776
PHX,2022,downloaded,472016
PHX,2023,downloaded,472556
PHX,2024,downloaded,474119
PHX,2025,downloaded,469124
PIA,2000,downloaded,427521
PIA,2001,downloaded,440877
PIA,2002,downloaded,423143
PIA,2003,downloaded,425714
PIA,2004,downloaded,428203
PIA,2005,downloaded,425642
PIA,2006,downloaded,426490
PIA,2007,downloaded,424658
PIA,2008,downloaded,428391
PIA,2009,downloaded,449450
PIA,2010,downloaded,428217
PIA,2011,downloaded,427606
PIA,2012,downloaded,446789
PIA,2013,downloaded,450001
PIA,2014,downloaded,451322
PIA,2015,downloaded,449902
PIA,2016,downloaded,451568
PIA,2017,downloaded,450654
PIA,2018,downloaded,449848
PIA,2019,downloaded,451496
PIA,2020,downloaded,451866
PIA,2021,downloaded,449354
PIA,2022,downloaded,449004
PIA,2023,downloaded,451022
PIA,2024,downloaded,450090
PIA,2025,downloaded,449268
PIE,2000,downloaded,419307
PIE,2001,downloaded,420427
PIE,2002,downloaded,421539
PIE,2003,downloaded,421072
PIE,2004,downloaded,421974
PIE,2005,downloaded,424939
PIE,2006,downloaded,418209
PIE,2007,downloaded,419915
PIE,2008,downloaded,426297
PIE,2009,downloaded,449156
PIE,2010,downloaded,428017
PIE,2011,downloaded,421785
PIE,2012,downloaded,450582
PIE,2013,downloaded,451635
PIE,2014,downloaded,449998
PIE,2015,downloaded,451796
PIE,2016,downloaded,449776
PIE,2017,downloaded,451107
PIE,2018,downloaded,451364
PIE,2019,downloaded,450798
PIE,2020,downloaded,449002
PIE,2021,downloaded,450307
PIE,2022,downloaded,445572
PIE,2023,downloaded,448148
PIE,2024,downloaded,432049
PIE,2025,downloaded,441646
PIT,2000,downloaded,450856
PIT,2001,downloaded,451451
PIT,2002,downloaded,452614
PIT,2003,downloaded,451875
PIT,2004,downloaded,452382
PIT,2005,downloaded,449412
PIT,2006,downloaded,451710
PIT,2007,downloaded,449116
PIT,2008,downloaded,452032
PIT,2009,downloaded,453982
PIT,2010,downloaded,451205
PIT,2011,downloaded,447348
PIT,2012,downloaded,465471
PIT,2013,downloaded,470616
PIT,2014,downloaded,474304
PIT,2015,downloaded,472668
PIT,2016,downloaded,473387
PIT,2017,downloaded,475123
PIT,2018,downloaded,473278
PIT,2019,downloaded,474907
PIT,2020,downloaded,475866
PIT,2021,downloaded,475120
PIT,2022,downloaded,475060
PIT,2023,downloaded,474926
PIT,2024,downloaded,476678
PIT,2025,downloaded,475064
PNS,2000,downloaded,417486
PNS,2001,downloaded,402243
PNS,2002,downloaded,423499
PNS,2003,downloaded,418596
PNS,2004,downloaded,416987
PNS,2005,downloaded,424018
PNS,2006,downloaded,421086
PNS,2007,downloaded,421080
PNS,2008,downloaded,425852
PNS,2009,downloaded,448168
PNS,2010,downloaded,427011
PNS,2011,downloaded,420681
PNS,2012,downloaded,449175
PNS,2013,downloaded,450593
PNS,2014,downloaded,447422
PNS,2015,downloaded,449961
PNS,2016,downloaded,448816
PNS,2017,downloaded,450994
PNS,2018,downloaded,449796
PNS,2019,downloaded,447854
PNS,2020,downloaded,449338
PNS,2021,downloaded,448968
PNS,2022,downloaded,446281
PNS,2023,downloaded,448702
PNS,2024,downloaded,449878
PNS,2025,downloaded,448195
PSM,2000,downloaded,440370
PSM,2001,downloaded,438683
PSM,2002,downloaded,426174
PSM,2003,downloaded,441706
PSM,2004,downloaded,396556
PSM,2005,downloaded,420896
PSM,2006,downloaded,438461
PSM,2007,downloaded,439524
PSM,2008,downloaded,442102
PSM,2009,downloaded,448426
PSM,2010,downloaded,448634
PSM,2011,downloaded,437333
PSM,2012,downloaded,468540
PSM,2013,downloaded,299220
PSM,2014,downloaded,459091
PSM,2015,downloaded,468395
PSM,2016,downloaded,466148
PSM,2017,downloaded,468792
PSM,2018,downloaded,461811
PSM,2019,downloaded,460813
PSM,2020,downloaded,472219
PSM,2021,downloaded,466937
PSM,2022,downloaded,472290
PSM,2023,downloaded,471495
PSM,2024,downloaded,472715
PSM,2025,downloaded,467099
PVD,2000,downloaded,445020
PVD,2001,downloaded,445064
PVD,2002,downloaded,446054
PVD,2003,downloaded,449208
PVD,2004,downloaded,449891
PVD,2005,downloaded,449988
PVD,2006,downloaded,449883
PVD,2007,downloaded,449865
PVD,2008,downloaded,452325
PVD,2009,downloaded,450815
PVD,2010,downloaded,451269
PVD,2011,downloaded,451052
PVD,2012,downloaded,472582
PVD,2013,downloaded,468413
PVD,2014,downloaded,469060
PVD,2015,downloaded,465265
PVD,2016,downloaded,469596
PVD,2017,downloaded,465156
PVD,2018,downloaded,467567
PVD,2019,downloaded,467334
PVD,2020,downloaded,469622
PVD,2021,downloaded,468083
PVD,2022,downloaded,467853
PVD,2023,downloaded,469305
PVD,2024,downloaded,469587
PVD,2025,downloaded,468690
PWM,2000,downloaded,428945
PWM,2001,downloaded,424988
PWM,2002,downloaded,426035
PWM,2003,downloaded,425550
PWM,2004,downloaded,425978
PWM,2005,downloaded,427231
PWM,2006,downloaded,426049
PWM,2007,downloaded,424896
PWM,2008,downloaded,429788
PWM,2009,downloaded,435592
PWM,2010,downloaded,431076
PWM,2011,downloaded,430093
PWM,2012,downloaded,452798
PWM,2013,downloaded,453442
PWM,2014,downloaded,465805
PWM,2015,downloaded,463757
PWM,2016,downloaded,467053
PWM,2017,downloaded,464909
PWM,2018,downloaded,465940
PWM,2019,downloaded,464705
PWM,2020,downloaded,466228
PWM,2021,downloaded,467317
PWM,2022,downloaded,465862
PWM,2023,downloaded,465765
PWM,2024,downloaded,464209
PWM,2025,downloaded,464561
RDU,2000,downloaded,435743
RDU,2001,downloaded,436268
RDU,2002,downloaded,438933
RDU,2003,downloaded,440999
RDU,2004,downloaded,445436
RDU,2005,downloaded,444828
RDU,2006,downloaded,447084
RDU,2007,downloaded,447313
RDU,2008,downloaded,448542
RDU,2009,downloaded,472294
RDU,2010,downloaded,451137
RDU,2011,downloaded,448168
RDU,2012,downloaded,474721
RDU,2013,downloaded,473727
RDU,2014,downloaded,475020
RDU,2015,downloaded,473567
RDU,2016,downloaded,475399
RDU,2017,downloaded,476304
RDU,2018,downloaded,474212
RDU,2019,downloaded,476435
RDU,2020,downloaded,475472
RDU,2021,downloaded,473506
RDU,2022,downloaded,475308
RDU,2023,downloaded,474365
RDU,2024,downloaded,475046
RDU,2025,downloaded,473629
RFD,2000,downloaded,429228
RFD,2001,downloaded,460509
RFD,2002,downloaded,441854
RFD,2003,downloaded,446673
RFD,2004,downloaded,447340
RFD,2005,downloaded,444946
RFD,2006,downloaded,446854
RFD,2007,downloaded,443964
RFD,2008,downloaded,448736
RFD,2009,downloaded,468408
RFD,2010,downloaded,449053
RFD,2011,downloaded,448794
RFD,2012,downloaded,471159
RFD,2013,downloaded,469776
RFD,2014,downloaded,472619
RFD,2015,downloaded,470414
RFD,2016,downloaded,473016
RFD,2017,downloaded,472947
RFD,2018,downloaded,469772
RFD,2019,downloaded,472626
RFD,2020,downloaded,472747
RFD,2021,downloaded,471240
RFD,2022,downloaded,470435
RFD,2023,downloaded,470132
RFD,2024,downloaded,472697
RFD,2025,downloaded,472496
RIC,2000,downloaded,443184
RIC,2001,downloaded,441448
RIC,2002,downloaded,445583
RIC,2003,downloaded,445361
RIC,2004,downloaded,446793
RIC,2005,downloaded,445423
RIC,2006,downloaded,447586
RIC,2007,downloaded,446204
RIC,2008,downloaded,450271
RIC,2009,downloaded,448388
RIC,2010,downloaded,446395
RIC,2011,downloaded,448991
RIC,2012,downloaded,473954
RIC,2013,downloaded,472671
RIC,2014,downloaded,474817
RIC,2015,downloaded,472524
RIC,2016,downloaded,473037
RIC,2017,downloaded,473823
RIC,2018,downloaded,472261
RIC,2019,downloaded,475723
RIC,2020,downloaded,473946
RIC,2021,downloaded,471284
RIC,2022,downloaded,472577
RIC,2023,downloaded,472135
RIC,2024,downloaded,471451
RIC,2025,downloaded,471674
ROC,2000,downloaded,450712
ROC,2001,downloaded,452455
ROC,2002,downloaded,452344
ROC,2003,downloaded,451690
ROC,2004,downloaded,453136
ROC,2005,downloaded,451546
ROC,2006,downloaded,453680
ROC,2007,downloaded,452338
ROC,2008,downloaded,455110
ROC,2009,downloaded,473444
ROC,2010,downloaded,455796
ROC,2011,downloaded,455287
ROC,2012,downloaded,474857
ROC,2013,downloaded,473255
ROC,2014,downloaded,473468
ROC,2015,downloaded,473235
ROC,2016,downloaded,474277
ROC,2017,downloaded,474596
ROC,2018,downloaded,474687
ROC,2019,downloaded,474108
ROC,2020,downloaded,476495
ROC,2021,downloaded,474081
ROC,2022,downloaded,473070
ROC,2023,downloaded,474396
ROC,2024,downloaded,475822
ROC,2025,downloaded,473431
RSW,2000,downloaded,421623
RSW,2001,downloaded,413027
RSW,2002,downloaded,414397
RSW,2003,downloaded,419584
RSW,2004,downloaded,412482
RSW,2005,downloaded,423467
RSW,2006,downloaded,412655
RSW,2007,downloaded,416880
RSW,2008,downloaded,424352
RSW,2009,downloaded,446566
RSW,2010,downloaded,426902
RSW,2011,downloaded,421463
RSW,2012,downloaded,449999
RSW,2013,downloaded,450295
RSW,2014,downloaded,447982
RSW,2015,downloaded,449713
RSW,2016,downloaded,451082
RSW,2017,downloaded,448911
RSW,2018,downloaded,447753
RSW,2019,downloaded,447913
RSW,2020,downloaded,450572
RSW,2021,downloaded,447965
RSW,2022,downloaded,431443
RSW,2023,downloaded,442108
RSW,2024,downloaded,439968
RSW,2025,downloaded,446618
SAN,2000,downloaded,439445
SAN,2001,downloaded,441776
SAN,2002,downloaded,441183
SAN,2003,downloaded,444772
SAN,2004,downloaded,443441
SAN,2005,downloaded,445039
SAN,2006,downloaded,443481
SAN,2007,downloaded,443335
SAN,2008,downloaded,443845
SAN,2009,downloaded,445179
SAN,2010,downloaded,447365
SAN,2011,downloaded,445962
SAN,2012,downloaded,472624
SAN,2013,downloaded,471951
SAN,2014,downloaded,472425
SAN,2015,downloaded,473311
SAN,2016,downloaded,475683
SAN,2017,downloaded,473461
SAN,2018,downloaded,474427
SAN,2019,downloaded,473950
SAN,2020,downloaded,474034
SAN,2021,downloaded,471541
SAN,2022,downloaded,471435
SAN,2023,downloaded,473195
SAN,2024,downloaded,475272
SAN,2025,downloaded,472832
SAT,2000,downloaded,439064
SAT,2001,downloaded,445711
SAT,2002,downloaded,442591
SAT,2003,downloaded,446050
SAT,2004,downloaded,448962
SAT,2005,downloaded,445187
SAT,2006,downloaded,447973
SAT,2007,downloaded,442906
SAT,2008,downloaded,436347
SAT,2009,downloaded,467908
SAT,2010,downloaded,444876
SAT,2011,downloaded,433765
SAT,2012,downloaded,473588
SAT,2013,downloaded,443924
SAT,2014,downloaded,473011
SAT,2015,downloaded,473233
SAT,2016,downloaded,474018
SAT,2017,downloaded,474576
SAT,2018,downloaded,476787
SAT,2019,downloaded,476003
SAT,2020,downloaded,475211
SAT,2021,downloaded,473385
SAT,2022,downloaded,474386
SAT,2023,downloaded,473740
SAT,2024,downloaded,473858
SAT,2025,downloaded,472418
SAV,2000,downloaded,418199
SAV,2001,downloaded,423824
SAV,2002,downloaded,425005
SAV,2003,downloaded,426107
SAV,2004,downloaded,428942
SAV,2005,downloaded,426944
SAV,2006,downloaded,425085
SAV,2007,downloaded,427667
SAV,2008,downloaded,429278
SAV,2009,downloaded,440163
SAV,2010,downloaded,440732
SAV,2011,downloaded,441175
SAV,2012,downloaded,470576
SAV,2013,downloaded,465736
SAV,2014,downloaded,462804
SAV,2015,downloaded,465191
SAV,2016,downloaded,464621
SAV,2017,downloaded,461882
SAV,2018,downloaded,464817
SAV,2019,downloaded,467574
SAV,2020,downloaded,469244
SAV,2021,downloaded,464866
SAV,2022,downloaded,465573
SAV,2023,downloaded,468571
SAV,2024,downloaded,468269
SAV,2025,downloaded,465755
SBA,2000,downloaded,435216
SBA,2001,downloaded,432732
SBA,2002,downloaded,423884
SBA,2003,downloaded,419006
SBA,2004,downloaded,415983
SBA,2005,downloaded,418224
SBA,2006,downloaded,416271
SBA,2007,downloaded,415666
SBA,2008,downloaded,417076
SBA,2009,downloaded,419840
SBA,2010,downloaded,420669
SBA,2011,downloaded,419992
SBA,2012,downloaded,443676
SBA,2013,downloaded,441233
SBA,2014,downloaded,443051
SBA,2015,downloaded,441231
SBA,2016,downloaded,444974
SBA,2017,downloaded,442837
SBA,2018,downloaded,440333
SBA,2019,downloaded,446380
SBA,2020,downloaded,408991
SBA,2021,downloaded,442532
SBA,2022,downloaded,434299
SBA,2023,downloaded,443232
SBA,2024,downloaded,445608
SBA,2025,downloaded,440122
SBN,2000,downloaded,435137
SBN,2001,downloaded,432945
SBN,2002,downloaded,431385
SBN,2003,downloaded,434362
SBN,2004,downloaded,437015
SBN,2005,downloaded,430899
SBN,2006,downloaded,433092
SBN,2007,downloaded,433625
SBN,2008,downloaded,436354
SBN,2009,downloaded,437082
SBN,2010,downloaded,435183
SBN,2011,downloaded,436159
SBN,2012,downloaded,451061
SBN,2013,downloaded,453654
SBN,2014,downloaded,452993
SBN,2015,downloaded,453953
SBN,2016,downloaded,442790
SBN,2017,downloaded,451362
SBN,2018,downloaded,454079
SBN,2019,downloaded,456137
SBN,2020,downloaded,453381
SBN,2021,downloaded,454199
SBN,2022,downloaded,454451
SBN,2023,downloaded,452993
SBN,2024,downloaded,454584
SBN,2025,downloaded,451567
SDF,2000,downloaded,444577
SDF,2001,downloaded,442530
SDF,2002,downloaded,445533
SDF,2003,downloaded,444722
SDF,2004,downloaded,450210
SDF,2005,downloaded,446228
SDF,2006,downloaded,447632
SDF,2007,downloaded,446749
SDF,2008,downloaded,449023
SDF,2009,downloaded,449102
SDF,2010,downloaded,447921
SDF,2011,downloaded,450882
SDF,2012,downloaded,472522
SDF,2013,downloaded,471985
SDF,2014,downloaded,474325
SDF,2015,downloaded,472436
SDF,2016,downloaded,474695
SDF,2017,downloaded,474482
SDF,2018,downloaded,473959
SDF,2019,downloaded,474903
SDF,2020,downloaded,475099
SDF,2021,downloaded,473857
SDF,2022,downloaded,474049
SDF,2023,downloaded,475395
SDF,2024,downloaded,474965
SDF,2025,downloaded,472996
SEA,2000,downloaded,441935
SEA,2001,downloaded,446458
SEA,2002,downloaded,439284
SEA,2003,downloaded,450394
SEA,2004,downloaded,447314
SEA,2005,downloaded,441896
SEA,2006,downloaded,451108
SEA,2007,downloaded,451069
SEA,2008,downloaded,454557
SEA,2009,downloaded,472465
SEA,2010,downloaded,456895
SEA,2011,downloaded,456471
SEA,2012,downloaded,473801
SEA,2013,downloaded,470680
SEA,2014,downloaded,473110
SEA,2015,downloaded,471400
SEA,2016,downloaded,475556
SEA,2017,downloaded,471044
SEA,2018,downloaded,472345
SEA,2019,downloaded,473939
SEA,2020,downloaded,473994
SEA,2021,downloaded,473366
SEA,2022,downloaded,471512
SEA,2023,downloaded,473230
SEA,2024,downloaded,475086
SEA,2025,downloaded,473991
SFB,2000,downloaded,416174
SFB,2001,downloaded,421165
SFB,2002,downloaded,422697
SFB,2003,downloaded,423661
SFB,2004,downloaded,423336
SFB,2005,downloaded,424407
SFB,2006,downloaded,423006
SFB,2007,downloaded,425456
SFB,2008,downloaded,426118
SFB,2009,downloaded,446551
SFB,2010,downloaded,426556
SFB,2011,downloaded,423296
SFB,2012,downloaded,449525
SFB,2013,downloaded,450683
SFB,2014,downloaded,449199
SFB,2015,downloaded,451869
SFB,2016,downloaded,451858
SFB,2017,downloaded,450277
SFB,2018,downloaded,450128
SFB,2019,downloaded,450842
SFB,2020,downloaded,452603
SFB,2021,downloaded,450514
SFB,2022,downloaded,449746
SFB,2023,downloaded,449928
SFB,2024,downloaded,452169
SFB,2025,downloaded,441678
SFO,2000,downloaded,439910
SFO,2001,downloaded,444157
SFO,2002,downloaded,443118
SFO,2003,downloaded,444048
SFO,2004,downloaded,445444
SFO,2005,downloaded,448069
SFO,2006,downloaded,448300
SFO,2007,downloaded,447413
SFO,2008,downloaded,448825
SFO,2009,downloaded,450224
SFO,2010,downloaded,450735
SFO,2011,downloaded,448940
SFO,2012,downloaded,473487
SFO,2013,downloaded,470018
SFO,2014,downloaded,473277
SFO,2015,downloaded,474687
SFO,2016,downloaded,476834
SFO,2017,downloaded,474041
SFO,2018,downloaded,474359
SFO,2019,downloaded,472551
SFO,2020,downloaded,474002
SFO,2021,downloaded,471761
SFO,2022,downloaded,471638
SFO,2023,downloaded,474373
SFO,2024,downloaded,475037
SFO,2025,downloaded,472761
SGF,2000,downloaded,414464
SGF,2001,downloaded,223096
SGF,2002,downloaded,252522
SGF,2003,downloaded,422747
SGF,2004,downloaded,421986
SGF,2005,downloaded,418997
SGF,2006,downloaded,420235
SGF,2007,downloaded,441511
SGF,2008,downloaded,437916
SGF,2009,downloaded,447376
SGF,2010,downloaded,428311
SGF,2011,downloaded,424386
SGF,2012,downloaded,445440
SGF,2013,downloaded,449400
SGF,2014,downloaded,449869
SGF,2015,downloaded,448716
