test_year,score,budget_share,test_component_records,selected_component_records,target_records,captured_target_records,damage_capture_rate,selected_damage_rate,damage_lift,hard_records,captured_hard_records,hard_capture_rate,selected_hard_rate,hard_lift,total_event_cost,selected_event_cost,event_cost_capture_rate,total_event_aos,selected_event_aos,event_aos_capture_rate
1995,posterior_tail_burden,0.05,2573,129,588,95,0.16156462585034015,0.7364341085271318,3.2225254442862417,911,110,0.1207464324917673,0.8527131782945736,2.4083765178396686,50556490.0,8782723.0,0.17372098023418953,9192.5,4369.0,0.47527875985858037
1995,posterior_tail_burden,0.1,2573,258,588,174,0.29591836734693877,0.6744186046511628,2.951154880556874,911,208,0.2283205268935236,0.8062015503875969,2.277010525957505,50556490.0,24865038.0,0.4918268257942749,9192.5,4787.0,0.5207506119118847
1995,posterior_event_tail_burden,0.05,2573,129,588,96,0.16326530612244897,0.7441860465116279,3.2564467647524125,911,110,0.1207464324917673,0.8527131782945736,2.4083765178396686,50556490.0,3485568.0,0.06894402677084584,9192.5,4357.0,0.47397334783791134
1995,posterior_event_tail_burden,0.1,2573,258,588,175,0.2976190476190476,0.6782945736434108,2.9681155407899595,911,211,0.23161361141602635,0.8178294573643411,2.309852023928046,50556490.0,24735273.0,0.4892600930167423,9192.5,5098.0,0.5545825401142236
1995,risk_guarded_tail_burden,0.05,2573,129,588,95,0.16156462585034015,0.7364341085271318,3.2225254442862417,911,110,0.1207464324917673,0.8527131782945736,2.4083765178396686,50556490.0,8782723.0,0.17372098023418953,9192.5,4369.0,0.47527875985858037
1995,risk_guarded_tail_burden,0.1,2573,258,588,174,0.29591836734693877,0.6744186046511628,2.951154880556874,911,208,0.2283205268935236,0.8062015503875969,2.277010525957505,50556490.0,24865038.0,0.4918268257942749,9192.5,4787.0,0.5207506119118847
1996,hierarchical_component_transition,0.05,2533,127,576,102,0.17708333333333334,0.8031496062992126,3.531906167979003,900,112,0.12444444444444444,0.8818897637795275,2.482029746281715,10811456.0,1872485.0,0.17319452625067336,19764.0,10820.0,0.5474600283343453
1996,hierarchical_component_transition,0.1,2533,254,576,179,0.3107638888888889,0.7047244094488189,3.0990745297462814,900,212,0.23555555555555555,0.8346456692913385,2.349063867016623,10811456.0,5416951.0,0.501038065548248,19764.0,13701.5,0.6932554138838292
1996,component_phase_size_mass_rate,0.05,2533,127,576,97,0.1684027777777778,0.7637795275590551,3.3587735126859144,900,109,0.12111111111111111,0.8582677165354331,2.415546806649169,10811456.0,3887033.0,0.35952909580356246,19764.0,10876.5,0.5503187613843351
1996,component_phase_size_mass_rate,0.1,2533,254,576,169,0.2934027777777778,0.6653543307086615,2.9259418744531938,900,206,0.2288888888888889,0.8110236220472441,2.282580927384077,10811456.0,5758231.0,0.5326045816585666,19764.0,12491.0,0.6320076907508602
1996,component_phase_size_mass_frequency,0.05,2533,127,576,21,0.036458333333333336,0.16535433070866143,0.7271571522309712,900,32,0.035555555555555556,0.25196850393700787,0.70915135608049,10811456.0,2850816.0,0.2636847432945202,19764.0,328.0,0.016595830803481076
1996,component_phase_size_mass_frequency,0.1,2533,254,576,58,0.10069444444444445,0.2283464566929134,1.0041694006999127,900,85,0.09444444444444444,0.3346456692913386,0.9418416447944008,10811456.0,3080602.0,0.284938679859586,19764.0,582.5,0.02947277878971868
1996,posterior_expected_burden,0.05,2533,127,576,100,0.1736111111111111,0.7874015748031497,3.4626531058617673,900,111,0.12333333333333334,0.8740157480314961,2.4598687664041994,10811456.0,1910389.0,0.17670043701791877,19764.0,12274.0,0.6210281319570937
1996,posterior_expected_burden,0.1,2533,254,576,177,0.3072916666666667,0.6968503937007874,3.064447998687664,900,214,0.23777777777777778,0.84251968503937,2.371224846894138,10811456.0,3953716.0,0.36569690520869713,19764.0,14703.5,0.7439536531066586
1996,posterior_damage_gated_burden,0.05,2533,127,576,100,0.1736111111111111,0.7874015748031497,3.4626531058617673,900,111,0.12333333333333334,0.8740157480314961,2.4598687664041994,10811456.0,1872485.0,0.17319452625067336,19764.0,10824.0,0.5476624165148756
1996,posterior_damage_gated_burden,0.1,2533,254,576,176,0.3055555555555556,0.6929133858267716,3.047134733158355,900,211,0.23444444444444446,0.8307086614173228,2.3379833770778653,10811456.0,4989533.0,0.46150425992576766,19764.0,13809.5,0.6987198947581461
1996,posterior_tail_burden,0.05,2533,127,576,99,0.171875,0.7795275590551181,3.4280265748031495,900,112,0.12444444444444444,0.8818897637795275,2.482029746281715,10811456.0,1922644.0,0.17783395686945402,19764.0,12372.0,0.6259866423800851
1996,posterior_tail_burden,0.1,2533,254,576,174,0.3020833333333333,0.6850393700787402,3.0125082020997374,900,211,0.23444444444444446,0.8307086614173228,2.3379833770778653,10811456.0,2952183.0,0.2730606312415275,19764.0,14514.5,0.7343908115766039
1996,posterior_event_tail_burden,0.05,2533,127,576,99,0.171875,0.7795275590551181,3.4280265748031495,900,110,0.12222222222222222,0.8661417322834646,2.4377077865266843,10811456.0,1925170.0,0.1780675979257558,19764.0,12977.5,0.6566231532078527
1996,posterior_event_tail_burden,0.1,2533,254,576,179,0.3107638888888889,0.7047244094488189,3.0990745297462814,900,215,0.2388888888888889,0.8464566929133859,2.3823053368328964,10811456.0,3964161.0,0.3666630100515601,19764.0,16059.5,0.8125632463064157
1996,risk_guarded_tail_burden,0.05,2533,127,576,99,0.171875,0.7795275590551181,3.4280265748031495,900,112,0.12444444444444444,0.8818897637795275,2.482029746281715,10811456.0,1922644.0,0.17783395686945402,19764.0,12372.0,0.6259866423800851
1996,risk_guarded_tail_burden,0.1,2533,254,576,174,0.3020833333333333,0.6850393700787402,3.0125082020997374,900,211,0.23444444444444446,0.8307086614173228,2.3379833770778653,10811456.0,2952183.0,0.2730606312415275,19764.0,14514.5,0.7343908115766039
1997,hierarchical_component_transition,0.05,3246,163,701,126,0.1797432239657632,0.7730061349693251,3.579426410999186,1127,134,0.1188997338065661,0.8220858895705522,2.3677824290559117,15049883.0,7179119.0,0.47702158216113705,41979.0,12193.0,0.2904547511851164
1997,hierarchical_component_transition,0.1,3246,325,701,227,0.3238231098430813,0.6984615384615385,3.2342455832327444,1127,262,0.23247559893522626,0.8061538461538461,2.3218947512115213,15049883.0,10652375.0,0.7078045058556269,41979.0,18122.0,0.4316920364944377
1997,component_phase_size_mass_rate,0.05,3246,163,701,116,0.16547788873038516,0.7116564417177914,3.295344949808775,1127,135,0.11978704525288376,0.8282208588957055,2.3854524471831944,15049883.0,6731680.0,0.44729118492150405,41979.0,5170.0,0.12315681650348984
1997,component_phase_size_mass_rate,0.1,3246,325,701,210,0.2995720399429387,0.6461538461538462,2.9920333589377814,1127,256,0.22715173025732033,0.7876923076923077,2.268721588970036,15049883.0,11058901.0,0.734816410200664,41979.0,15219.0,0.36253841206317444
1997,component_phase_size_mass_frequency,0.05,3246,163,701,38,0.05420827389443652,0.2331288343558282,1.079509552523564,1127,47,0.0417036379769299,0.2883435582822086,0.8304908519822973,15049883.0,520520.0,0.03458631538863126,41979.0,135.0,0.0032158936611162725
1997,component_phase_size_mass_frequency,0.1,3246,325,701,64,0.0912981455064194,0.19692307692307692,0.9118577855810381,1127,89,0.07897071872227152,0.27384615384615385,0.7887352399153642,15049883.0,1521520.0,0.1010984603667683,41979.0,200.0,0.0047642869053574404
1997,posterior_expected_burden,0.05,3246,163,701,131,0.18687589158345222,0.803680981595092,3.7214671415943923,1127,146,0.129547471162378,0.8957055214723927,2.579822646583307,15049883.0,6766743.0,0.4496209704753186,41979.0,12751.0,0.3037471116510636
1997,posterior_expected_burden,0.1,3246,325,701,222,0.3166904422253923,0.683076923076923,3.163006693734226,1127,272,0.24134871339840283,0.8369230769230769,2.4105166882806635,15049883.0,10613934.0,0.7052502667296483,41979.0,22437.0,0.5344815264775244
1997,posterior_damage_gated_burden,0.05,3246,163,701,130,0.18544935805991442,0.7975460122699386,3.6930589954753508,1127,141,0.1251109139307897,0.8650306748466258,2.491472555946892,15049883.0,6324364.0,0.42022678847403666,41979.0,12602.0,0.30019771790657235
1997,posterior_damage_gated_burden,0.1,3246,325,701,217,0.3095577746077033,0.6676923076923077,3.0917678042357073,1127,263,0.23336291038154391,0.8092307692307692,2.3307569449184355,15049883.0,11124783.0,0.7391939857605537,41979.0,22529.0,0.5366730984539889
1997,posterior_tail_burden,0.05,3246,163,701,131,0.18687589158345222,0.803680981595092,3.7214671415943923,1127,142,0.12599822537710736,0.8711656441717791,2.509142574074175,15049883.0,6319960.0,0.41993416161441255,41979.0,12559.0,0.29917339622192046
1997,posterior_tail_burden,0.1,3246,325,701,216,0.30813124108416545,0.6646153846153846,3.0775200263360034,1127,264,0.23425022182786157,0.8123076923076923,2.3396191386253498,15049883.0,10609408.0,0.7049495334947122,41979.0,22535.0,0.5368160270611496
1997,posterior_event_tail_burden,0.05,3246,163,701,129,0.1840228245363766,0.7914110429447853,3.6646508493563097,1127,145,0.12866015971606035,0.8895705521472392,2.5621526284560234,15049883.0,6447287.0,0.42839449316649175,41979.0,14737.0,0.351056480621263
1997,posterior_event_tail_burden,0.1,3246,325,701,215,0.3067047075606277,0.6615384615384615,3.0632722484363,1127,270,0.23957409050576753,0.8307692307692308,2.392792300866835,15049883.0,10660981.0,0.7083763375436207,41979.0,22541.0,0.5369589556683103
1997,risk_guarded_tail_burden,0.05,3246,163,701,131,0.18687589158345222,0.803680981595092,3.7214671415943923,1127,142,0.12599822537710736,0.8711656441717791,2.509142574074175,15049883.0,6319960.0,0.41993416161441255,41979.0,12559.0,0.29917339622192046
1997,risk_guarded_tail_burden,0.1,3246,325,701,216,0.30813124108416545,0.6646153846153846,3.0775200263360034,1127,264,0.23425022182786157,0.8123076923076923,2.3396191386253498,15049883.0,10609408.0,0.7049495334947122,41979.0,22535.0,0.5368160270611496
1998,hierarchical_component_transition,0.05,3348,168,720,146,0.20277777777777778,0.8690476190476191,4.041071428571429,1178,155,0.13157894736842105,0.9226190476190477,2.6221804511278197,37470425.0,27696276.0,0.739150303205795,24471.25,16519.0,0.6750370332533074
1998,hierarchical_component_transition,0.1,3348,335,720,251,0.3486111111111111,0.7492537313432835,3.4840298507462686,1178,292,0.24787775891341257,0.8716417910447761,2.4772977219167323,37470425.0,31144809.0,0.8311837669308528,24471.25,17801.0,0.7274250395872708
1998,component_phase_size_mass_rate,0.05,3348,168,720,126,0.175,0.75,3.4875,1178,146,0.12393887945670629,0.8690476190476191,2.4699248120300754,37470425.0,17108625.0,0.45659009739014167,24471.25,13795.0,0.5637227358635133
1998,component_phase_size_mass_rate,0.1,3348,335,720,233,0.3236111111111111,0.6955223880597015,3.2341791044776116,1178,276,0.23429541595925296,0.8238805970149253,2.3415553809897878,37470425.0,21504116.0,0.5738957057465989,24471.25,16938.0,0.692159166368698
1998,component_phase_size_mass_frequency,0.05,3348,168,720,29,0.04027777777777778,0.17261904761904762,0.8026785714285714,1178,39,0.03310696095076401,0.23214285714285715,0.6597744360902256,37470425.0,49472.0,0.0013202946056790122,24471.25,100.0,0.004086427951167186
1998,component_phase_size_mass_frequency,0.1,3348,335,720,49,0.06805555555555555,0.14626865671641792,0.6801492537313433,1178,70,0.059422750424448216,0.208955223880597,0.593872741555381,37470425.0,49571.0,0.0013229366894023753,24471.25,109.0,0.0044542064667722325
1998,posterior_expected_burden,0.05,3348,168,720,143,0.1986111111111111,0.8511904761904762,3.9580357142857143,1178,155,0.13157894736842105,0.9226190476190477,2.6221804511278197,37470425.0,27928809.0,0.7453560774931163,24471.25,17375.0,0.7100168565152986
1998,posterior_expected_burden,0.1,3348,335,720,262,0.3638888888888889,0.7820895522388059,3.6367164179104474,1178,304,0.25806451612903225,0.9074626865671642,2.5791044776119403,37470425.0,30702616.0,0.8193826464471646,24471.25,18934.0,0.773724268273995
1998,posterior_damage_gated_burden,0.05,3348,168,720,145,0.2013888888888889,0.8630952380952381,4.013392857142858,1178,154,0.1307300509337861,0.9166666666666666,2.6052631578947367,37470425.0,27696276.0,0.739150303205795,24471.25,16519.0,0.6750370332533074
1998,posterior_damage_gated_burden,0.1,3348,335,720,259,0.3597222222222222,0.7731343283582089,3.5950746268656717,1178,298,0.2529711375212224,0.8895522388059701,2.528201099764336,37470425.0,31619682.0,0.8438570419203946,24471.25,18883.0,0.7716401900188997
1998,posterior_tail_burden,0.05,3348,168,720,143,0.1986111111111111,0.8511904761904762,3.9580357142857143,1178,153,0.1298811544991511,0.9107142857142857,2.588345864661654,37470425.0,27426725.0,0.7319566031076509,24471.25,16105.0,0.6581192215354753
1998,posterior_tail_burden,0.1,3348,335,720,260,0.3611111111111111,0.7761194029850746,3.608955223880597,1178,298,0.2529711375212224,0.8895522388059701,2.528201099764336,37470425.0,31570407.0,0.8425420047944479,24471.25,18784.0,0.7675946263472442
1998,posterior_event_tail_burden,0.05,3348,168,720,138,0.19166666666666668,0.8214285714285714,3.819642857142857,1178,154,0.1307300509337861,0.9166666666666666,2.6052631578947367,37470425.0,27786814.0,0.7415665554900965,24471.25,13381.0,0.5468049241456812
1998,posterior_event_tail_burden,0.1,3348,335,720,255,0.3541666666666667,0.7611940298507462,3.53955223880597,1178,297,0.25212224108658743,0.8865671641791045,2.5197172034564024,37470425.0,31465295.0,0.83973680576081,24471.25,18832.0,0.7695561117638045
1998,risk_guarded_tail_burden,0.05,3348,168,720,143,0.1986111111111111,0.8511904761904762,3.9580357142857143,1178,153,0.1298811544991511,0.9107142857142857,2.588345864661654,37470425.0,27426725.0,0.7319566031076509,24471.25,16105.0,0.6581192215354753
1998,risk_guarded_tail_burden,0.1,3348,335,720,260,0.3611111111111111,0.7761194029850746,3.608955223880597,1178,298,0.2529711375212224,0.8895522388059701,2.528201099764336,37470425.0,31570407.0,0.8425420047944479,24471.25,18784.0,0.7675946263472442
1999,hierarchical_component_transition,0.05,4898,245,848,178,0.2099056603773585,0.726530612244898,4.196399691952253,1379,210,0.15228426395939088,0.8571428571428571,3.044442142339169,28113121.0,11353017.0,0.4038333915327295,41953.0,19638.0,0.4680952494458084
1999,hierarchical_component_transition,0.1,4898,490,848,313,0.36910377358490565,0.6387755102040816,3.6895311898344243,1379,389,0.2820884699057288,0.7938775510204081,2.8197333175474686,28113121.0,19244183.0,0.6845267375329832,41953.0,28070.0,0.6690820680285081
1999,component_phase_size_mass_rate,0.05,4898,245,848,162,0.19103773584905662,0.6612244897959184,3.8191952252599153,1379,198,0.14358230601885424,0.8081632653061225,2.8704740199197882,28113121.0,12341365.0,0.43898950244620655,41953.0,13059.0,0.31127690510809713
1999,component_phase_size_mass_rate,0.1,4898,490,848,314,0.37028301886792453,0.6408163265306123,3.70131882941856,1379,391,0.28353879622915157,0.7979591836734694,2.834230661082417,28113121.0,18926670.0,0.6732326161865841,41953.0,30783.0,0.7337496722522823
1999,component_phase_size_mass_frequency,0.05,4898,245,848,52,0.06132075471698113,0.21224489795918366,1.2259145167500962,1379,75,0.05438723712835388,0.30612244897959184,1.087300765121132,28113121.0,5304626.0,0.18868861980852286,41953.0,425.0,0.010130384001144138
1999,component_phase_size_mass_frequency,0.1,4898,490,848,53,0.0625,0.10816326530612246,0.6247448979591838,1379,87,0.0630891950688905,0.17755102040816326,0.6306344437702565,28113121.0,5305659.0,0.1887253642169434,41953.0,445.0,0.010607107954139156
1999,posterior_expected_burden,0.05,4898,245,848,178,0.2099056603773585,0.726530612244898,4.196399691952253,1379,215,0.1559100797679478,0.8775510204081632,3.1169288600139113,28113121.0,10592539.0,0.376782748525146,41953.0,28989.0,0.6909875336686292
1999,posterior_expected_burden,0.1,4898,490,848,322,0.37971698113207547,0.6571428571428571,3.795619946091644,1379,408,0.2958665699782451,0.8326530612244898,2.9574580811294786,28113121.0,18378054.0,0.6537180272514034,41953.0,35298.0,0.8413701046409077
1999,posterior_damage_gated_burden,0.05,4898,245,848,179,0.21108490566037735,0.7306122448979592,4.219974971120523,1379,213,0.154459753444525,0.8693877551020408,3.0879341729440144,28113121.0,10402012.0,0.37000559276218387,41953.0,20411.0,0.4865206302290659
1999,posterior_damage_gated_burden,0.1,4898,490,848,321,0.3785377358490566,0.6551020408163265,3.7838323065075086,1379,400,0.290065264684554,0.8163265306122449,2.899468706989685,28113121.0,19242862.0,0.6844797487977233,41953.0,34558.0,0.8237313183800921
1999,posterior_tail_burden,0.05,4898,245,848,180,0.21226415094339623,0.7346938775510204,4.243550250288795,1379,212,0.15373459028281364,0.8653061224489796,3.0734368294090664,28113121.0,10275024.0,0.3654885560375883,41953.0,28195.0,0.672061592734727
1999,posterior_tail_burden,0.1,4898,490,848,318,0.375,0.6489795918367347,3.748469387755102,1379,400,0.290065264684554,0.8163265306122449,2.899468706989685,28113121.0,19165453.0,0.681726265824417,41953.0,34336.0,0.8184396825018473
1999,posterior_event_tail_burden,0.05,4898,245,848,173,0.20400943396226415,0.7061224489795919,4.078523296110897,1379,218,0.15808556925308195,0.889795918367347,3.1604208906187568,28113121.0,10861245.0,0.38634077660747806,41953.0,29729.0,0.7086263199294448
1999,posterior_event_tail_burden,0.1,4898,490,848,309,0.3643867924528302,0.6306122448979592,3.642380631497882,1379,401,0.2907904278462654,0.8183673469387756,2.9067173787571594,28113121.0,19994501.0,0.711215983454843,41953.0,31412.0,0.7487426405739757
1999,risk_guarded_tail_burden,0.05,4898,245,848,180,0.21226415094339623,0.7346938775510204,4.243550250288795,1379,212,0.15373459028281364,0.8653061224489796,3.0734368294090664,28113121.0,10275024.0,0.3654885560375883,41953.0,28195.0,0.672061592734727
1999,risk_guarded_tail_burden,0.1,4898,490,848,318,0.375,0.6489795918367347,3.748469387755102,1379,400,0.290065264684554,0.8163265306122449,2.899468706989685,28113121.0,19165453.0,0.681726265824417,41953.0,34336.0,0.8184396825018473
2000,hierarchical_component_transition,0.05,5648,283,893,199,0.22284434490481522,0.7031802120141343,4.447437667923662,1599,244,0.15259537210756724,0.8621908127208481,3.0454369670089743,40139573.0,20026833.0,0.4989298964391076,67445.0,43246.0,0.6412039439543331
2000,hierarchical_component_transition,0.1,5648,565,893,347,0.3885778275475924,0.6141592920353982,3.8844027787412423,1599,452,0.28267667292057536,0.8,2.8257661038148845,40139573.0,29605714.0,0.7375692312421959,67445.0,48537.0,0.7196530506338498
2000,component_phase_size_mass_rate,0.05,5648,283,893,180,0.20156774916013437,0.6360424028268551,4.022807940835473,1599,234,0.14634146341463414,0.8268551236749117,2.9206239765577866,40139573.0,24212152.0,0.6031990425010251,67445.0,33831.0,0.5016087182148418
2000,component_phase_size_mass_rate,0.1,5648,565,893,336,0.3762597984322508,0.5946902654867257,3.7612660912307128,1599,444,0.2776735459662289,0.7858407079646018,2.775752544455329,40139573.0,30863168.0,0.7688962710191262,67445.0,43576.0,0.6460968196308103
2000,component_phase_size_mass_frequency,0.05,5648,283,893,9,0.010078387458006719,0.03180212014134275,0.20114039704177367,1599,22,0.013758599124452783,0.07773851590106007,0.2745885789926124,40139573.0,29654.0,0.0007387721837499368,67445.0,43.0,0.0006375565275409593
2000,component_phase_size_mass_frequency,0.1,5648,565,893,72,0.08062709966405375,0.12743362831858407,0.8059855909780099,1599,113,0.07066916823014384,0.2,0.7064415259537211,40139573.0,7117194.0,0.17731115375841192,67445.0,615.0,0.00911854103343465
2000,posterior_expected_burden,0.05,5648,283,893,191,0.21388577827547592,0.6749116607773852,4.26864620388653,1599,250,0.15634771732332708,0.8833922261484098,3.1203247612796865,40139573.0,19839733.0,0.49426866100444067,67445.0,45147.0,0.6693898732300393
2000,posterior_expected_burden,0.1,5648,565,893,354,0.3964165733482643,0.6265486725663717,3.9627624889752155,1599,485,0.30331457160725456,0.8584070796460177,3.0320720361730507,40139573.0,25420594.0,0.6333050428812483,67445.0,50112.0,0.743005411817036
2000,posterior_damage_gated_burden,0.05,5648,283,893,200,0.22396416573348266,0.7067137809187279,4.4697866009283045,1599,250,0.15634771732332708,0.8833922261484098,3.1203247612796865,40139573.0,20775964.0,0.5175930496320925,67445.0,46113.0,0.6837126547557268
2000,posterior_damage_gated_burden,0.1,5648,565,893,358,0.4008958566629339,0.6336283185840708,4.007539466251771,1599,465,0.29080675422138835,0.8230088495575221,2.907038137774162,40139573.0,30413416.0,0.7576915678699422,67445.0,49673.0,0.7364964044777226
2000,posterior_tail_burden,0.05,5648,283,893,194,0.21724524076147816,0.6855123674911661,4.335693002900455,1599,251,0.1569731081926204,0.8869257950530035,3.1328060603248056,40139573.0,19603664.0,0.4883874574350853,67445.0,45226.0,0.6705611980131959
2000,posterior_tail_burden,0.1,5648,565,893,350,0.3919372900335946,0.6194690265486725,3.9179855116986593,1599,460,0.2876797998749218,0.8141592920353983,2.87577966317444,40139573.0,24517075.0,0.6107956106060222,67445.0,49573.0,0.7350137148787901
2000,posterior_event_tail_burden,0.05,5648,283,893,192,0.21500559910414332,0.6784452296819788,4.290995136891172,1599,252,0.1575984990619137,0.8904593639575972,3.145287359369924,40139573.0,18618208.0,0.4638367229267735,67445.0,45067.0,0.6682037215508934
2000,posterior_event_tail_burden,0.1,5648,565,893,351,0.393057110862262,0.6212389380530974,3.9291797560177986,1599,482,0.30143839899937463,0.8530973451327434,3.0133169514132176,40139573.0,31002638.0,0.7723708969201043,67445.0,50202.0,0.7443398324560753
2000,risk_guarded_tail_burden,0.05,5648,283,893,194,0.21724524076147816,0.6855123674911661,4.335693002900455,1599,251,0.1569731081926204,0.8869257950530035,3.1328060603248056,40139573.0,19603664.0,0.4883874574350853,67445.0,45226.0,0.6705611980131959
2000,risk_guarded_tail_burden,0.1,5648,565,893,350,0.3919372900335946,0.6194690265486725,3.9179855116986593,1599,460,0.2876797998749218,0.8141592920353983,2.87577966317444,40139573.0,24517075.0,0.6107956106060222,67445.0,49573.0,0.7350137148787901
2001,hierarchical_component_transition,0.05,5379,269,777,191,0.24581724581724582,0.7100371747211895,4.9154310975872315,1404,218,0.15527065527065528,0.8104089219330854,3.104835891081244,61843260.0,35133341.0,0.5681029913364851,42091.0,20578.0,0.48889311254187356
2001,hierarchical_component_transition,0.1,5379,538,777,325,0.41827541827541825,0.604089219330855,4.18197671915144,1404,405,0.28846153846153844,0.7527881040892194,2.8840792107520734,61843260.0,51541491.0,0.8334213138181913,42091.0,27415.0,0.6513268869829655
2001,component_phase_size_mass_rate,0.05,5379,269,777,173,0.22265122265122264,0.6431226765799256,4.452196753311995,1404,204,0.1452991452991453,0.758364312267658,2.905442760461348,61843260.0,31465036.0,0.5087868265676809,42091.0,17628.0,0.4188068708274928
2001,component_phase_size_mass_rate,0.1,5379,538,777,317,0.40797940797940796,0.5892193308550185,4.079035753756943,1404,403,0.28703703703703703,0.7490706319702602,2.8698368442792237,61843260.0,52932674.0,0.8559166188845801,42091.0,28566.0,0.6786724002755934
2001,component_phase_size_mass_frequency,0.05,5379,269,777,20,0.02574002574002574,0.07434944237918216,0.514704826972485,1404,30,0.021367521367521368,0.11152416356877323,0.42727099418549236,61843260.0,2993.0,4.839654313178186e-05,42091.0,41.0,0.0009740799695896986
2001,component_phase_size_mass_frequency,0.1,5379,538,777,46,0.059202059202059204,0.08550185873605948,0.5919105510183577,1404,64,0.045584045584045586,0.11895910780669144,0.45575572713119183,61843260.0,41981.0,0.0006788290268009804,42091.0,228.0,0.005416834952840274
2001,posterior_expected_burden,0.05,5379,269,777,192,0.2471042471042471,0.7137546468401487,4.941166338935855,1404,224,0.15954415954415954,0.8327137546468402,3.190290089918343,61843260.0,28142694.0,0.45506485266138946,42091.0,20174.0,0.4792948611342092
2001,posterior_expected_burden,0.1,5379,538,777,317,0.40797940797940796,0.5892193308550185,4.079035753756943,1404,415,0.2955840455840456,0.7713754646840149,2.955291043116322,61843260.0,52956256.0,0.8562979377219118,42091.0,28590.0,0.6792425934285239
2001,posterior_damage_gated_burden,0.05,5379,269,777,194,0.24967824967824967,0.7211895910780669,4.992636821633104,1404,221,0.1574074074074074,0.8215613382899628,3.1475629904997935,61843260.0,28238881.0,0.45662018787496,42091.0,20198.0,0.47986505428713977
2001,posterior_damage_gated_burden,0.1,5379,538,777,324,0.416988416988417,0.6022304832713755,4.169109098477128,1404,413,0.29415954415954415,0.7676579925650557,2.9410486766434722,61843260.0,52952628.0,0.8562392732853993,42091.0,28801.0,0.684255541564705
2001,posterior_tail_burden,0.05,5379,269,777,191,0.24581724581724582,0.7100371747211895,4.9154310975872315,1404,222,0.1581196581196581,0.8252788104089219,3.161805356972643,61843260.0,28238881.0,0.45662018787496,42091.0,20198.0,0.47986505428713977
2001,posterior_tail_burden,0.1,5379,538,777,322,0.4144144144144144,0.5985130111524164,4.143373857128505,1404,414,0.2948717948717949,0.7695167286245354,2.948169859879897,61843260.0,52958070.0,0.8563272699401681,42091.0,28801.0,0.684255541564705
2001,posterior_event_tail_burden,0.05,5379,269,777,183,0.23552123552123552,0.6802973977695167,4.709549166798237,1404,224,0.15954415954415954,0.8327137546468402,3.190290089918343,61843260.0,29354591.0,0.4746611190936571,42091.0,20824.0,0.4947375923594117
2001,posterior_event_tail_burden,0.1,5379,538,777,299,0.38481338481338484,0.5557620817843866,3.847418581619325,1404,405,0.28846153846153844,0.7527881040892194,2.8840792107520734,61843260.0,52913464.0,0.855605994897423,42091.0,28077.0,0.6670547147846333
2001,risk_guarded_tail_burden,0.05,5379,269,777,191,0.24581724581724582,0.7100371747211895,4.9154310975872315,1404,222,0.1581196581196581,0.8252788104089219,3.161805356972643,61843260.0,28238881.0,0.45662018787496,42091.0,20198.0,0.47986505428713977
2001,risk_guarded_tail_burden,0.1,5379,538,777,322,0.4144144144144144,0.5985130111524164,4.143373857128505,1404,414,0.2948717948717949,0.7695167286245354,2.948169859879897,61843260.0,52958070.0,0.8563272699401681,42091.0,28801.0,0.684255541564705
2002,hierarchical_component_transition,0.05,5710,286,787,184,0.2337992376111817,0.6433566433566433,4.667809953705761,1526,236,0.15465268676277852,0.8251748251748252,3.087646298655473,38007540.0,25932474.0,0.6822981439998484,49390.0,38456.0,0.7786191536748329
2002,hierarchical_component_transition,0.1,5710,571,787,322,0.409148665819568,0.563922942206655,4.09148665819568,1526,442,0.28964613368283093,0.7740805604203153,2.8964613368283096,38007540.0,32820325.0,0.8635214223283064,49390.0,40657.0,0.8231828305324964
2002,component_phase_size_mass_rate,0.05,5710,286,787,180,0.22871664548919948,0.6293706293706294,4.566335824277375,1526,227,0.14875491480996067,0.7937062937062938,2.9698970754016627,38007540.0,25469406.0,0.6701145614791171,49390.0,29912.0,0.6056286697712088
2002,component_phase_size_mass_rate,0.1,5710,571,787,318,0.4040660736975858,0.5569176882661997,4.040660736975858,1526,432,0.28309305373525556,0.7565674255691769,2.8309305373525557,38007540.0,32425216.0,0.8531258797596477,49390.0,41153.0,0.833225349260984
2002,component_phase_size_mass_frequency,0.05,5710,286,787,43,0.054637865311308764,0.15034965034965034,1.0908468913551506,1526,49,0.03211009174311927,0.17132867132867133,0.6410791043818567,38007540.0,22741.0,0.0005983286474210117,49390.0,52.0,0.0010528447054059527
2002,component_phase_size_mass_frequency,0.1,5710,571,787,65,0.08259212198221093,0.1138353765323993,0.8259212198221092,1526,78,0.05111402359108781,0.13660245183887915,0.5111402359108781,38007540.0,268653.0,0.0070684132674727175,49390.0,64.0,0.0012958088681919416
2002,posterior_expected_burden,0.05,5710,286,787,174,0.22109275730622618,0.6083916083916084,4.414124630134796,1526,239,0.1566186107470511,0.8356643356643356,3.1268960397400765,38007540.0,24422151.0,0.642560686642703,49390.0,34428.0,0.6970641830330027
2002,posterior_expected_burden,0.1,5710,571,787,316,0.40152477763659467,0.553415061295972,4.015247776365946,1526,449,0.29423328964613366,0.7863397548161121,2.9423328964613367,38007540.0,32953332.0,0.8670209121663754,49390.0,40701.0,0.8240736991293784
